genome_accession	query	uniprot	refseq	evalue	target
GCF_000002875.2	rank0038_ca6_proteinbinders_6189_A	P62884	XP_001470321	3.61e-23	AF-P62884-F1-model_v6
GCF_000002875.2	rank0055_ca6_proteinbinders_3455_A	P62884	XP_001470319	9.306999999999998e-22	AF-P62884-F1-model_v6
GCF_000002875.2	rank0055_ca6_proteinbinders_3455_A	P62884	XP_001470321	9.306999999999998e-22	AF-P62884-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O74855	NP_588384	3.008e-30	AF-O74855-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q9USN3	NP_587989	5.643e-30	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q09715	NP_592873	1.338e-27	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q10282	NP_595613	4.541e-24	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q10281	NP_593770	6.687e-24	AF-Q10281-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q9UT85	NP_593424	6.501999999999999e-23	AF-Q9UT85-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O14170	NP_594956	1.5539999999999998e-22	AF-O14170-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O94620	NP_596835	2.5209999999999997e-22	AF-O94620-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O13282	NP_587902	3.2099999999999996e-22	AF-O13282-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O43017	NP_595227	4.292e-22	AF-O43017-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q09855	NP_594559	1.439e-21	AF-Q09855-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O94394	NP_588444	1.018e-19	AF-O94394-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	P87314	NP_596575	3.945e-19	AF-P87314-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O74845	NP_587735	4.561e-19	AF-O74845-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O42858	NP_593795	6.097e-19	AF-O42858-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q9UT57	NP_592852	8.152e-19	AF-Q9UT57-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	P78972	NP_593161	1.768e-18	AF-P78972-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O13985	NP_594450	6.995e-17	AF-O13985-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q09731	NP_592926	9.815e-17	AF-Q09731-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O74453	NP_587918	2.462e-16	AF-O74453-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	Q9UTR9	NP_594849	4.399e-16	AF-Q9UTR9-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O94533	NP_588047	1.215e-15	AF-O94533-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	P78774	NP_595909	2.28e-15	AF-P78774-F1-model_v6
GCF_000002945.2	rank0007_ca6_proteinbinders_3501_A	O60161	NP_596540	4.489e-15	AF-O60161-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O74855	NP_588384	2.1700000000000002e-29	AF-O74855-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q09715	NP_592873	3.6010000000000006e-26	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q9USN3	NP_587989	1.933e-25	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q10282	NP_595613	2.789e-24	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q10281	NP_593770	1.136e-22	AF-Q10281-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O43017	NP_595227	3.207e-22	AF-O43017-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	P79083	NP_594958	5.004e-22	AF-P79083-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O14170	NP_594956	1.103e-21	AF-O14170-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O94620	NP_596835	1.218e-21	AF-O94620-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O13615	NP_595604	1.413e-21	AF-O13615-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q9UT85	NP_593424	1.5600000000000002e-21	AF-Q9UT85-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q09855	NP_594559	2.822e-21	AF-Q09855-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O74319	NP_596254	4.071e-20	AF-O74319-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O13282	NP_587902	8.979e-20	AF-O13282-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O94365	NP_595197	9.433e-20	AF-O94365-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q09150	NP_596145	5.59e-19	AF-Q09150-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q9USL1	NP_587940	9.828e-18	AF-Q9USL1-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	P87314	NP_596575	3.553e-17	AF-P87314-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O60137	NP_595730	5.276e-17	AF-O60137-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O94394	NP_588444	8.231e-17	AF-O94394-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O42858	NP_593795	8.231e-17	AF-O42858-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q09731	NP_592926	1.13e-15	AF-Q09731-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	O13985	NP_594450	2.951e-14	AF-O13985-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q9UTR9	NP_594849	4.17e-14	AF-Q9UTR9-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q9P6N1	NP_593843	2.522e-12	AF-Q9P6N1-F1-model_v6
GCF_000002945.2	rank0017_ca6_proteinbinders_5713_A	Q10437	NP_594635	2.22e-11	AF-Q10437-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O74855	NP_588384	8.363e-23	AF-O74855-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9USN3	NP_587989	6.230999999999999e-22	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q09715	NP_592873	2.502e-21	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q10282	NP_595613	2.097e-19	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O94365	NP_595197	7.998e-19	AF-O94365-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O74319	NP_596254	1.823e-18	AF-O74319-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O94620	NP_596835	4.439e-17	AF-O94620-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9UT57	NP_592852	4.439e-17	AF-Q9UT57-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O43017	NP_595227	1.783e-16	AF-O43017-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	P79083	NP_594958	4.123e-15	AF-P79083-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O60161	NP_596540	5.412e-14	AF-O60161-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O94533	NP_588047	9.058e-14	AF-O94533-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O13637	NP_595582	1.769e-13	AF-O13637-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O74399	NP_596113	2.671e-13	AF-O74399-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O14011	NP_594874	3.379e-11	AF-O14011-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9HDZ7	NP_594055	1.429e-10	AF-Q9HDZ7-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9P6N1	NP_593843	1.848e-10	AF-Q9P6N1-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	P78774	NP_595909	1.946e-10	AF-P78774-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9P3W2	NP_594700	2.938e-10	AF-Q9P3W2-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	O74942	NP_587769	7.531e-09	AF-O74942-F1-model_v6
GCF_000002945.2	rank0036_ca6_proteinbinders_0274_A	Q9Y817	NP_596466	2.534e-06	AF-Q9Y817-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O74855	NP_588384	1.946e-28	AF-O74855-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q09715	NP_592873	3.059e-27	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q9USN3	NP_587989	1.278e-26	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q10282	NP_595613	1.251e-23	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q10281	NP_593770	2.7699999999999996e-23	AF-Q10281-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O74319	NP_596254	5.515e-23	AF-O74319-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O13615	NP_595604	1.287e-22	AF-O13615-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O14170	NP_594956	1.4309999999999998e-22	AF-O14170-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O43017	NP_595227	3.0039999999999997e-22	AF-O43017-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q9UT85	NP_593424	5.1029999999999995e-22	AF-Q9UT85-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O94365	NP_595197	1.552e-21	AF-O94365-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O13282	NP_587902	2.249e-21	AF-O13282-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q09855	NP_594559	2.5e-21	AF-Q09855-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	P87314	NP_596575	5.267e-19	AF-P87314-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	Q9USL1	NP_587940	5.285e-17	AF-Q9USL1-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O74399	NP_596113	4.398e-16	AF-O74399-F1-model_v6
GCF_000002945.2	rank0038_ca6_proteinbinders_6189_A	O14011	NP_594874	4.429e-12	AF-O14011-F1-model_v6
GCF_000002945.2	rank0039_ca6_proteinbinders_2519_A	O74470	NP_588416	2.179e-05	AF-O74470-F1-model_v6
GCF_000002945.2	rank0039_ca6_proteinbinders_2519_A	O13908	NP_593247	2.958e-05	AF-O13908-F1-model_v6
GCF_000002945.2	rank0043_ca6_proteinbinders_3708_A	Q9Y7K4	NP_596211	1.71e-05	AF-Q9Y7K4-F1-model_v6
GCF_000002945.2	rank0043_ca6_proteinbinders_3708_A	O94563	NP_595119	2.276e-05	AF-O94563-F1-model_v6
GCF_000002945.2	rank0043_ca6_proteinbinders_3708_A	O13908	NP_593247	4.52e-05	AF-O13908-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9UT57	NP_592852	9.175e-17	AF-Q9UT57-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O74184	NP_595682	2.99e-14	AF-O74184-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O13286	NP_594674	7.78e-14	AF-O13286-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O94533	NP_588047	3.266e-13	AF-O94533-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O13985	NP_594450	2.109e-12	AF-O13985-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O60161	NP_596540	2.553e-12	AF-O60161-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9USZ0	NP_595473	3.926e-12	AF-Q9USZ0-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O74910	NP_587700	1.124e-11	AF-O74910-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9P3W2	NP_594700	3.329e-09	AF-Q9P3W2-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9P6N1	NP_593843	3.663e-09	AF-Q9P6N1-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9HDZ7	NP_594055	4.881e-09	AF-Q9HDZ7-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	Q9Y817	NP_596466	1.261e-07	AF-Q9Y817-F1-model_v6
GCF_000002945.2	rank0044_ca6_proteinbinders_3205_A	O59681	NP_595847	2.348e-07	AF-O59681-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q10281	NP_593770	6.163999999999999e-23	AF-Q10281-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O74855	NP_588384	1.1709999999999998e-22	AF-O74855-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q9USN3	NP_587989	1.358e-22	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q09715	NP_592873	2.337e-22	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q10282	NP_595613	2.377e-21	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O13615	NP_595604	3.476e-19	AF-O13615-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O94620	NP_596835	5.159e-19	AF-O94620-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O74319	NP_596254	6.603e-19	AF-O74319-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O43017	NP_595227	9.328e-19	AF-O43017-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O13282	NP_587902	4.1e-18	AF-O13282-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O94365	NP_595197	4.526e-18	AF-O94365-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q09150	NP_596145	4.526e-18	AF-Q09150-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q9UT57	NP_592852	5.514e-18	AF-Q9UT57-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	P78972	NP_593161	6.086e-18	AF-P78972-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	P79083	NP_594958	7.789e-18	AF-P79083-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	P87314	NP_596575	1.156e-17	AF-P87314-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q9USL1	NP_587940	4.837e-17	AF-Q9USL1-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O74184	NP_595682	3.483e-16	AF-O74184-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O94423	NP_595081	4.536e-15	AF-O94423-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q09731	NP_592926	2.095e-14	AF-Q09731-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O94533	NP_588047	1.931e-13	AF-O94533-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	P78774	NP_595909	3.063e-12	AF-P78774-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O74910	NP_587700	3.063e-12	AF-O74910-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	Q10437	NP_594635	3.017e-10	AF-Q10437-F1-model_v6
GCF_000002945.2	rank0055_ca6_proteinbinders_3455_A	O74942	NP_587769	5.549e-09	AF-O74942-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	P87061	NP_588351	5.804e-15	AF-P87061-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O14248	NP_594099	1.425e-13	AF-O14248-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O13730	NP_594297	1.272e-11	AF-O13730-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O60157	NP_596164	2.256e-11	AF-O60157-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O14011	NP_594874	5.138e-07	AF-O14011-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O42860	NP_593798	1.401e-06	AF-O42860-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O13955	NP_593392	1.958e-06	AF-O13955-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	Q9UT85	NP_593424	3.822e-06	AF-Q9UT85-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	Q10426	NP_588204	1.324e-05	AF-Q10426-F1-model_v6
GCF_000002945.2	rank0056_ca6_proteinbinders_4746_A	O94411	NP_588462	1.681e-05	AF-O94411-F1-model_v6
GCF_000002945.2	rank0064_ca6_proteinbinders_2771_A	Q9Y823	NP_596458	5.067e-05	AF-Q9Y823-F1-model_v6
GCF_000002945.2	rank0075_ca6_proteinbinders_4408_A	Q09851	NP_594548	4.724e-05	AF-Q09851-F1-model_v6
GCF_000002945.2	rank0076_ca6_proteinbinders_3701_A	Q09851	NP_594548	8.08e-05	AF-Q09851-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q09715	NP_592873	3.588e-24	AF-Q09715-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q10281	NP_593770	3.971e-23	AF-Q10281-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O74855	NP_588384	8.705e-23	AF-O74855-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q9USN3	NP_587989	1.908e-22	AF-Q9USN3-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O43017	NP_595227	3.984e-22	AF-O43017-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q9UT85	NP_593424	9.664e-21	AF-Q9UT85-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	P79083	NP_594958	1.297e-20	AF-P79083-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O13615	NP_595604	2.708e-20	AF-O13615-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O94620	NP_596835	1.069e-19	AF-O94620-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q10282	NP_595613	1.583e-19	AF-Q10282-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O94365	NP_595197	2.725e-18	AF-O94365-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q9UT57	NP_592852	3.157e-18	AF-Q9UT57-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O74184	NP_595682	2.871e-17	AF-O74184-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q09150	NP_596145	1.08e-16	AF-Q09150-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O74319	NP_596254	1.38e-16	AF-O74319-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O74340	NP_595809	2.043e-16	AF-O74340-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O13282	NP_587902	2.611e-16	AF-O13282-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O14170	NP_594956	3.681e-16	AF-O14170-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	P87314	NP_596575	6.632e-16	AF-P87314-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O42858	NP_593795	8.069e-16	AF-O42858-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O94411	NP_588462	3.054e-13	AF-O94411-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	P78774	NP_595909	1.041e-12	AF-P78774-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q09731	NP_592926	1.619e-12	AF-Q09731-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	O60161	NP_596540	5.797e-12	AF-O60161-F1-model_v6
GCF_000002945.2	rank0084_ca6_proteinbinders_9213_A	Q10437	NP_594635	1.004e-08	AF-Q10437-F1-model_v6
GCF_000002945.2	rank0086_ca6_proteinbinders_0724_A	Q9Y7Z2	NP_596822	9.293e-05	AF-Q9Y7Z2-F1-model_v6
GCF_000002975.1	rank0043_ca6_proteinbinders_3708_A	O78472	NP_050729	1.285e-05	AF-O78472-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q23256	NP_001024299	7.425000000000001e-26	AF-Q23256-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q9NDC9	NP_499755	7.793000000000001e-26	AF-Q9NDC9-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q17963	NP_497749	1.264e-25	AF-Q17963-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	P17343	NP_001366714	3.171e-25	AF-P17343-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q93847	NP_510394	9.651e-25	AF-Q93847-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	O62471-3	NP_001294084	8.518e-24	AF-O62471-3-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	O62471	NP_001263809	2.136e-23	AF-O62471-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	O62471	NP_001294084	2.136e-23	AF-O62471-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	O62471	NP_502613	2.136e-23	AF-O62471-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20636	NP_492072	5.623e-23	AF-Q20636-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q21215	NP_501859	6.824e-23	AF-Q21215-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	U4PCM1	NP_001368351	3.2099999999999996e-22	AF-U4PCM1-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	U4PCM1	NP_001379014	3.2099999999999996e-22	AF-U4PCM1-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	U4PCM1	NP_001380152	3.2099999999999996e-22	AF-U4PCM1-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q965S8	NP_490988	6.451e-21	AF-Q965S8-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20168	NP_501671	7.106e-21	AF-Q20168-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	O02482	NP_491932	8.624e-21	AF-O02482-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	G5EEG7	NP_493279	1.047e-20	AF-G5EEG7-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q19124	NP_508768	3.035e-20	AF-Q19124-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	P91341	NP_491653	5.975000000000001e-20	AF-P91341-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20059-2	NP_497931	8.384000000000001e-20	AF-Q20059-2-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20059	NP_001129837	1.121e-19	AF-Q20059-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20059	NP_497930	1.121e-19	AF-Q20059-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20059	NP_497931	1.121e-19	AF-Q20059-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q09309	NP_495222	3.25e-19	AF-Q09309-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q20059-3	NP_001129837	4.787e-19	AF-Q20059-3-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	G5EF68	NP_492169	3.914e-17	AF-G5EF68-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q19317	NP_497939	1.215e-15	AF-Q19317-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	P42000	NP_498555	3.199e-15	AF-P42000-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q18964	NP_495983	7.645e-15	AF-Q18964-F1-model_v6
GCF_000002985.6	rank0007_ca6_proteinbinders_3501_A	Q19873	NP_502358	3.962e-14	AF-Q19873-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q17963	NP_497749	4.388e-26	AF-Q17963-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q23256	NP_001024299	7.193e-26	AF-Q23256-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q93794-2	NP_001023975	1.179e-25	AF-Q93794-2-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q9NDC9	NP_499755	1.667e-25	AF-Q9NDC9-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q93794	NP_001023975	6.651e-25	AF-Q93794-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q93794	NP_506421	6.651e-25	AF-Q93794-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	P17343	NP_001366714	1.541e-24	AF-P17343-F1-model_v6
GCF_000002985.6	rank0017_ca6_proteinbinders_5713_A	Q93847	NP_510394	1.701e-24	AF-Q93847-F1-model_v6
