genome_accession	query	uniprot	refseq	evalue	target
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q7M4L6	XP_047289241	7.903e-06	AF-Q7M4L6-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q06124	NP_001317366	7.903e-06	AF-Q06124-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q06124	NP_002825	7.903e-06	AF-Q06124-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q06124	NP_542168	7.903e-06	AF-Q06124-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q06124-1	NP_001317366	7.903e-06	AF-Q06124-1-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001001549	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001001550	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001001555	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001337743	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001337745	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	NP_001357937	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_016867534	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276197	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276199	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276200	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276208	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276209	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276210	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.26	rank00071_coA_proteinbinders_3418_A	Q13322	XP_047276211	8.91e-06	AF-Q13322-F1-model_v6
GCF_000001405.37	rank00065_coA_proteinbinders_4978_A	P51451	XP_054188228	4.08e-07	AF-P51451-F1-model_v6
GCF_000001405.37	rank00065_coA_proteinbinders_4978_A	P51451	XP_054188229	4.08e-07	AF-P51451-F1-model_v6
GCF_000001405.37	rank00071_coA_proteinbinders_3418_A	P51451	XP_054188228	5.008e-07	AF-P51451-F1-model_v6
GCF_000001405.37	rank00071_coA_proteinbinders_3418_A	P51451	XP_054188229	5.008e-07	AF-P51451-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189256	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189257	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189258	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189259	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189260	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189261	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189262	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189263	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189264	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189265	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189266	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189267	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189271	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189272	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189273	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931	XP_054189274	1.388e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189256	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189257	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189258	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189259	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189260	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054189261	1.569e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189256	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189257	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189258	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189259	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189260	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054189261	6.673e-09	AF-P12931-2-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189256	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189257	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189258	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189259	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189260	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189261	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189262	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189263	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189264	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189265	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189266	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189267	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189271	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189272	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189273	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P12931	XP_054189274	7.988e-09	AF-P12931-F1-model_v6
GCF_000001405.40	rank00071_coA_proteinbinders_3418_A	P43403	XP_054188975	7.443e-06	AF-P43403-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	P39688-2	NP_001116364	9.134e-06	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	P39688-2	NP_032080	9.134e-06	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	P39688-2	XP_036011503	9.134e-06	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	P39688-2	XP_036011504	9.134e-06	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	P39688-2	XP_036011505	9.134e-06	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	Q04736	NP_001192061	9.686e-06	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	Q04736	NP_001192062	9.686e-06	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00015_coA_proteinbinders_3420_A	Q04736	NP_033561	9.686e-06	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00026_coA_proteinbinders_0466_A	Q91WS4	NP_075022	2.723e-06	AF-Q91WS4-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62983	NP_001029037	3.044e-06	AF-P62983-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62983	NP_077239	3.044e-06	AF-P62983-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62984	NP_001335156	6.265e-06	AF-P62984-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62984	NP_001335157	6.265e-06	AF-P62984-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62984	NP_001335158	6.265e-06	AF-P62984-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P62984	NP_063936	6.265e-06	AF-P62984-F1-model_v6
GCF_000001635.27	rank00062_coA_proteinbinders_2870_A	P0CG50	NP_062613	6.69e-06	AF-P0CG50-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399611	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399612	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399613	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399614	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399615	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_001399622	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480-1	NP_033297	1.388e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q04736	NP_001192061	2.003e-09	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q04736	NP_001192062	2.003e-09	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q04736	NP_033561	2.003e-09	AF-Q04736-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001020566	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399611	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399612	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399613	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399614	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399615	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399616	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399617	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399618	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399619	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399620	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001399622	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_001407929	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	NP_033297	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	XP_036015976	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	XP_036015977	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P05480	XP_036015978	2.263e-09	AF-P05480-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	NP_001116364	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	NP_001116365	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	NP_032080	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_011241419	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011500	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011501	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011502	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011503	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011504	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688	XP_036011505	3.923e-09	AF-P39688-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P14234	NP_034338	4.433e-09	AF-P14234-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P14234	XP_006538607	4.433e-09	AF-P14234-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P14234	XP_006538608	4.433e-09	AF-P14234-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688-2	NP_001116364	6.017e-09	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688-2	NP_032080	6.017e-09	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688-2	XP_036011503	6.017e-09	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688-2	XP_036011504	6.017e-09	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P39688-2	XP_036011505	6.017e-09	AF-P39688-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P06240	NP_001155905	1.808e-08	AF-P06240-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P06240	NP_034823	1.808e-08	AF-P06240-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P08103	NP_001165588	2.608e-08	AF-P08103-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P08103	NP_034537	2.608e-08	AF-P08103-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P08103-2	NP_001165588	3.763e-08	AF-P08103-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P25911	NP_001104566	5.772e-08	AF-P25911-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P25911	NP_034877	5.772e-08	AF-P25911-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P16277	NP_031575	6.136e-08	AF-P16277-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q64434	NP_033210	8.329e-08	AF-Q64434-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P25911-2	NP_034877	1e-07	AF-P25911-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88890	NP_001300617	2.214e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88890	NP_001300618	2.214e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88890	NP_001300620	2.214e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88890	NP_035494	2.214e-07	AF-O88890-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834	NP_001152995	3.838e-07	AF-O88834-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834	NP_001397594	3.838e-07	AF-O88834-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834	NP_033194	3.838e-07	AF-O88834-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834	XP_011244636	3.838e-07	AF-O88834-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834	XP_030105472	3.838e-07	AF-O88834-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6PD21	NP_001028478	4.61e-07	AF-Q6PD21-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q8R4L0	NP_001343424	4.9e-07	AF-Q8R4L0-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q8R4L0	NP_084259	4.9e-07	AF-Q8R4L0-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834-2	NP_001152995	6.257e-07	AF-O88834-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834-2	NP_001397594	6.257e-07	AF-O88834-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	O88834-2	XP_011244636	6.257e-07	AF-O88834-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P41242	NP_001272783	7.071e-07	AF-P41242-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P41242	NP_001272784	7.071e-07	AF-P41242-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P41242	NP_034898	7.071e-07	AF-P41242-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60898	NP_001025012	7.99e-07	AF-Q60898-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60898	NP_033218	7.99e-07	AF-Q60898-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60898	XP_030104293	7.99e-07	AF-Q60898-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60898	XP_036015181	7.99e-07	AF-Q60898-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q8CIH5	NP_758489	9.598e-07	AF-Q8CIH5-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P35235	NP_001103462	1.153e-06	AF-P35235-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P35235	NP_035332	1.153e-06	AF-P35235-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P35235-1	NP_035332	1.153e-06	AF-P35235-1-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60631	NP_001300865	1.565e-06	AF-Q60631-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60631	NP_001300866	1.565e-06	AF-Q60631-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60631	NP_032189	1.565e-06	AF-Q60631-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9R0C8-3	NP_666251	2.4e-06	AF-Q9R0C8-3-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9R0C8	NP_065251	2.551e-06	AF-Q9R0C8-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9R0C8	NP_666251	2.551e-06	AF-Q9R0C8-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6P549	NP_001116211	2.551e-06	AF-Q6P549-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6P549	NP_001399517	2.551e-06	AF-Q6P549-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6P549	NP_001399518	2.551e-06	AF-Q6P549-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6P549	NP_001399519	2.551e-06	AF-Q6P549-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q6P549	NP_034697	2.551e-06	AF-Q6P549-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9ES52	NP_001103662	3.681e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9ES52	NP_001103663	3.681e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9ES52	NP_034696	3.681e-06	AF-Q9ES52-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P29351	NP_001071173	3.681e-06	AF-P29351-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P29351	NP_038573	3.681e-06	AF-P29351-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520-3	NP_001269974	4.16e-06	AF-P00520-3-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P48025	NP_001185906	4.422e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P48025	NP_035648	4.422e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P48025	XP_006516958	4.422e-06	AF-P48025-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q8BI17	NP_776139	4.997e-06	AF-Q8BI17-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q8BI17	XP_006511221	4.997e-06	AF-Q8BI17-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q922K9	NP_001153016	5.312e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q922K9	NP_001345698	5.312e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q922K9	NP_034367	5.312e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q922K9	XP_006512597	5.312e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q922K9	XP_006512599	5.312e-06	AF-Q922K9-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9ES52-3	NP_001103663	5.312e-06	AF-Q9ES52-3-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9ES52-2	NP_001103662	5.647e-06	AF-Q9ES52-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520	NP_001106174	6.381e-06	AF-P00520-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520	NP_001269974	6.381e-06	AF-P00520-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520	NP_001269975	6.381e-06	AF-P00520-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520	NP_033724	6.381e-06	AF-P00520-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60760	NP_001171100	6.381e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60760	NP_001357532	6.381e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60760	NP_034475	6.381e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q60760	XP_011241966	6.381e-06	AF-Q60760-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520-4	NP_001106174	7.21e-06	AF-P00520-4-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P00520-2	NP_001269975	7.21e-06	AF-P00520-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	P29351-2	NP_001071173	8.661e-06	AF-P29351-2-F1-model_v6
GCF_000001635.27	rank00065_coA_proteinbinders_4978_A	Q9JLM9	NP_057928	9.207e-06	AF-Q9JLM9-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399611	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399612	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399613	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399614	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399615	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_001399622	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480-1	NP_033297	7.085e-09	AF-P05480-1-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001020566	1.015e-08	AF-P05480-F1-model_v6
GCF_000001635.27	rank00071_coA_proteinbinders_3418_A	P05480	NP_001399611	1.015e-08	AF-P05480-F1-model_v6
