query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank00037_ca4_proteinbinders_4160_A,9cm8-assembly1_A,0.05686,0.3859,9cm8,A,Paenibacillus alvei
rank00037_ca4_proteinbinders_4160_A,4u39-assembly6_F,0.03236,0.3856,4u39,F,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,3c48-assembly1_A,0.1756,0.3847,3c48,A,Corynebacterium glutamicum
rank00037_ca4_proteinbinders_4160_A,1vl2-assembly1_D,0.004641,0.3841,1vl2,D,Thermotoga maritima
rank00037_ca4_proteinbinders_4160_A,7k5z-assembly1_A,0.1649,0.3841,7k5z,A,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,1kh2-assembly1_D,0.002994,0.3834,1kh2,D,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,7r2p-assembly1_A,0.1284,0.3832,7r2p,A,Escherichia coli K-12
rank00037_ca4_proteinbinders_4160_A,3edm-assembly1_D,0.002056,0.3831,3edm,D,Agrobacterium fabrum str. C58
rank00037_ca4_proteinbinders_4160_A,7ulh-assembly2_G,0.006349,0.3827,7ulh,G,Mycobacterium avium 104
rank00037_ca4_proteinbinders_4160_A,1kh2-assembly1_C,0.004641,0.3821,1kh2,C,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,4u39-assembly5_E,0.003613,0.3819,4u39,E,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,2rh4-assembly1_B,0.0004572,0.3814,2rh4,B,Streptomyces coelicolor
rank00037_ca4_proteinbinders_4160_A,3d1j-assembly1_A,3.132,0.3794,3d1j,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,3i3o-assembly1_A,0.0002156,0.3791,3i3o,A,Bacillus anthracis str. 'Ames Ancestor'
rank00037_ca4_proteinbinders_4160_A,3c4q-assembly1_A,0.02519,0.3787,3c4q,A,Corynebacterium glutamicum
rank00037_ca4_proteinbinders_4160_A,4m60-assembly1_A,0.005963,0.3786,4m60,A,Streptomyces antibioticus
rank00037_ca4_proteinbinders_4160_A,9b9z-assembly1_R,0.002812,0.3784,9b9z,R,Pyrococcus abyssi GE5
rank00037_ca4_proteinbinders_4160_A,5i45-assembly1_A,0.1455,0.3782,5i45,A,Francisella tularensis subsp. tularensis SCHU S4
rank00037_ca4_proteinbinders_4160_A,5tz8-assembly1_B,0.1206,0.378,5tz8,B,Staphylococcus aureus
rank00037_ca4_proteinbinders_4160_A,3brs-assembly1_A,1.014,0.3774,3brs,A,Lachnoclostridium phytofermentans ISDg
rank00037_ca4_proteinbinders_4160_A,6lhx-assembly1_A,2.764,0.3773,6lhx,A,Bacillus cereus MSX-D12
rank00037_ca4_proteinbinders_4160_A,7r2o-assembly1_A,0.06862,0.377,7r2o,A,Escherichia coli K-12
rank00037_ca4_proteinbinders_4160_A,4clm-assembly1_A,0.003846,0.376,4clm,A,Salmonella enterica subsp. enterica serovar Typhi
rank00037_ca4_proteinbinders_4160_A,4u39-assembly9_I,0.009842,0.3749,4u39,I,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,8qq5-assembly2_B,4.561,0.3749,8qq5,B,Streptococcus pneumoniae
rank00037_ca4_proteinbinders_4160_A,7vz6-assembly1_E,0.002056,0.3747,7vz6,E,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,7ysz-assembly1_B,0.001246,0.3743,7ysz,B,Spiroplasma melliferum KC3
rank00037_ca4_proteinbinders_4160_A,8ibn-assembly1_D,0.0006658,0.374,8ibn,D,Klebsiella pneumoniae
rank00037_ca4_proteinbinders_4160_A,8p0q-assembly2_B,0.02681,0.3739,8p0q,B,Aggregatibacter aphrophilus
rank00037_ca4_proteinbinders_4160_A,7vz6-assembly1_G,0.006759,0.3735,7vz6,G,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,2vxy-assembly1_A,0.009842,0.373,2vxy,A,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,5o09-assembly1_1B,0.8949,0.3727,5o09,1B,Prosthecobacter dejongeii
rank00037_ca4_proteinbinders_4160_A,7qw4-assembly14_N,0.0173,0.3725,7qw4,N,Paracoccus denitrificans PD1222
rank00037_ca4_proteinbinders_4160_A,2nx9-assembly1_A,0.01346,0.3723,2nx9,A,Vibrio cholerae
rank00037_ca4_proteinbinders_4160_A,3brs-assembly2_B,0.7896,0.3723,3brs,B,Lachnoclostridium phytofermentans ISDg
rank00037_ca4_proteinbinders_4160_A,1ww1-assembly1_A,6.642,0.3723,1ww1,A,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,3iaa-assembly1_A,0.002481,0.3722,3iaa,A,Micromonospora echinospora
rank00037_ca4_proteinbinders_4160_A,3bl5-assembly1_A,0.08815,0.3721,3bl5,A,Bacillus subtilis subsp. subtilis str. 168
rank00037_ca4_proteinbinders_4160_A,4u39-assembly8_H,0.001503,0.371,4u39,H,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,4f97-assembly1_B,0.002056,0.3709,4f97,B,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,3v3t-assembly1_A,0.003393,0.3706,3v3t,A,Clostridium botulinum C str. Stockholm
rank00037_ca4_proteinbinders_4160_A,7yop-assembly1_A,0.007196,0.3703,7yop,A,Spiroplasma melliferum KC3
rank00037_ca4_proteinbinders_4160_A,5d2e-assembly1_A,0.002056,0.3699,5d2e,A,Bacillus velezensis FZB42
rank00037_ca4_proteinbinders_4160_A,3wgm-assembly2_B,0.01048,0.3699,3wgm,B,Staphylococcus aureus subsp. aureus Mu50
rank00037_ca4_proteinbinders_4160_A,1pno-assembly1_A,0.1064,0.369,1pno,A,Rhodospirillum rubrum
rank00037_ca4_proteinbinders_4160_A,2z09-assembly1_A,0.1549,0.369,2z09,A,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,7ye0-assembly2_B,1.303,0.3684,7ye0,B,Methanosarcina mazei Go1
rank00037_ca4_proteinbinders_4160_A,4u39-assembly2_B,0.005963,0.368,4u39,B,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,1kh1-assembly1_A,0.005601,0.3671,1kh1,A,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,2e89-assembly2_C,2.02,0.3671,2e89,C,Aquifex aeolicus
rank00037_ca4_proteinbinders_4160_A,3e3m-assembly2_D,0.05017,0.3668,3e3m,D,Ruegeria pomeroyi
rank00037_ca4_proteinbinders_4160_A,4j1s-assembly1_A,0.007661,0.3663,4j1s,A,Bacillus subtilis subsp. subtilis str. 168
rank00037_ca4_proteinbinders_4160_A,7k5z-assembly1_D,0.1133,0.3663,7k5z,D,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,2yh2-assembly1_B,0.006349,0.366,2yh2,B,Pyrobaculum calidifontis
rank00037_ca4_proteinbinders_4160_A,7vza-assembly1_G,0.01625,0.3656,7vza,G,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,7vza-assembly1_B,0.007196,0.3655,7vza,B,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,4cno-assembly1_C,0.001099,0.3655,4cno,C,Salmonella enterica subsp. enterica serovar Typhi
rank00037_ca4_proteinbinders_4160_A,4cdn-assembly2_B,0.6146,0.3655,4cdn,B,Methanosarcina mazei Go1
rank00037_ca4_proteinbinders_4160_A,7vza-assembly1_A,0.004941,0.3652,7vza,A,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,8w98-assembly1_A,0.199,0.3651,8w98,A,Sulfobacillus acidophilus DSM 10332
rank00037_ca4_proteinbinders_4160_A,4f9f-assembly1_B,0.004095,0.365,4f9f,B,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,8a0m-assembly2_D,0.4784,0.3645,8a0m,D,Haemophilus influenzae
rank00037_ca4_proteinbinders_4160_A,5e9t-assembly1_A,2.02,0.3643,5e9t,A,Streptococcus gordonii
rank00037_ca4_proteinbinders_4160_A,7k5z-assembly1_C,0.3285,0.3642,7k5z,C,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,1jmv-assembly3_D,0.1284,0.3639,1jmv,D,Haemophilus influenzae
rank00037_ca4_proteinbinders_4160_A,4iiv-assembly1_B,0.005963,0.3635,4iiv,B,Escherichia coli CFT073
rank00037_ca4_proteinbinders_4160_A,3bcv-assembly1_B,2.764,0.3628,3bcv,B,Bacteroides fragilis NCTC 9343
rank00037_ca4_proteinbinders_4160_A,8cxo-assembly1_A,0.002056,0.3626,8cxo,A,Pyrococcus abyssi GE5
rank00037_ca4_proteinbinders_4160_A,8grw-assembly1_B,0.00233,0.3622,8grw,B,Spiroplasma melliferum KC3
rank00037_ca4_proteinbinders_4160_A,6cdw-assembly1_A,0.7416,0.3622,6cdw,A,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,4iiv-assembly1_A,0.01346,0.3617,4iiv,A,Escherichia coli CFT073
rank00037_ca4_proteinbinders_4160_A,6aph-assembly1_A,2.29,0.3616,6aph,A,Elizabethkingia anophelis NUHP1
rank00037_ca4_proteinbinders_4160_A,4h3d-assembly2_D,0.06862,0.3612,4h3d,D,Clostridioides difficile 630
rank00037_ca4_proteinbinders_4160_A,8vh7-assembly2_B,0.2256,0.3605,8vh7,B,Pasteurella multocida
rank00037_ca4_proteinbinders_4160_A,7vz6-assembly1_H,0.01188,0.3598,7vz6,H,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,8b62-assembly2_B,0.02366,0.3597,8b62,B,Pseudomonas aeruginosa
rank00037_ca4_proteinbinders_4160_A,3cx4-assembly1_A,0.5093,0.3597,3cx4,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,1dbp-assembly1_A,0.2898,0.3582,1dbp,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,3q3i-assembly1_A,0.01116,0.3575,3q3i,A,Actinobacillus pleuropneumoniae serovar 1 str. 4074
rank00037_ca4_proteinbinders_4160_A,7vz6-assembly1_A,0.01048,0.3571,7vz6,A,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,6gnf-assembly2_B,0.004641,0.3569,6gnf,B,Cyanobacterium sp. CLg1
rank00037_ca4_proteinbinders_4160_A,6gnf-assembly3_C,0.00436,0.3568,6gnf,C,Cyanobacterium sp. CLg1
rank00037_ca4_proteinbinders_4160_A,3u6u-assembly1_A,0.03236,0.3567,3u6u,A,Thermus thermophilus HB8
rank00037_ca4_proteinbinders_4160_A,4yag-assembly1_B,0.003393,0.3564,4yag,B,Sphingobium sp. SYK-6
rank00037_ca4_proteinbinders_4160_A,5ume-assembly2_F,0.003846,0.3564,5ume,F,Haemophilus influenzae Rd KW20
rank00037_ca4_proteinbinders_4160_A,1vl2-assembly1_C,0.02366,0.3559,1vl2,C,Thermotoga maritima
rank00037_ca4_proteinbinders_4160_A,2a21-assembly1_B,0.02855,0.3559,2a21,B,Aquifex aeolicus
rank00037_ca4_proteinbinders_4160_A,1lp6-assembly1_B,0.0008034,0.3558,1lp6,B,Archaea
rank00037_ca4_proteinbinders_4160_A,8p1x-assembly1_AAA,0.2256,0.355,8p1x,AAA,Staphylococcus epidermidis
rank00037_ca4_proteinbinders_4160_A,6gbn-assembly1_B,0.199,0.3548,6gbn,B,Cytophaga hutchinsonii ATCC 33406
rank00037_ca4_proteinbinders_4160_A,1up7-assembly1_D,0.6146,0.3548,1up7,D,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,3li0-assembly1_B,0.004095,0.3542,3li0,B,Methanothermobacter thermautotrophicus str. Delta H
rank00037_ca4_proteinbinders_4160_A,3dfy-assembly2_P,0.01188,0.3542,3dfy,P,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,8vh8-assembly2_B,0.3497,0.3541,8vh8,B,Pasteurella multocida
rank00037_ca4_proteinbinders_4160_A,2qt3-assembly1_A,0.02519,0.3539,2qt3,A,Pseudomonas sp. ADP
rank00037_ca4_proteinbinders_4160_A,6zj7-assembly1_AAA,0.2402,0.3537,6zj7,AAA,Thermoproteus uzoniensis 768-20
rank00037_ca4_proteinbinders_4160_A,1jdb-assembly1_K,0.7416,0.3533,1jdb,K,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,2z87-assembly3_B,1.15,0.3533,2z87,B,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,5bp4-assembly4_G,0.07305,0.3531,5bp4,G,Mycolicibacterium smegmatis MC2 155
rank00037_ca4_proteinbinders_4160_A,1drj-assembly1_A,0.03668,0.3529,1drj,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,4gug-assembly1_B,0.01264,0.3527,4gug,B,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00037_ca4_proteinbinders_4160_A,7vz6-assembly1_F,0.008156,0.3526,7vz6,F,Streptomyces kasugaensis
rank00037_ca4_proteinbinders_4160_A,1kh2-assembly1_B,0.02087,0.3514,1kh2,B,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,1up4-assembly1_D,0.04157,0.3509,1up4,D,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,5eke-assembly1_C,3.78,0.3506,5eke,C,Synechocystis sp. PCC 6803 substr. Kazusa
rank00037_ca4_proteinbinders_4160_A,4yle-assembly1_A,0.1869,0.3504,4yle,A,Burkholderia multivorans ATCC 17616
rank00037_ca4_proteinbinders_4160_A,5ekp-assembly1_C,4.561,0.3499,5ekp,C,Synechocystis sp. PCC 6803 substr. Kazusa
rank00037_ca4_proteinbinders_4160_A,1jx6-assembly1_A,0.3964,0.3498,1jx6,A,Vibrio harveyi
rank00037_ca4_proteinbinders_4160_A,3dfy-assembly2_N,0.02855,0.3495,3dfy,N,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,6n0w-assembly1_A,1.303,0.3495,6n0w,A,Elizabethkingia anophelis NUHP1
rank00037_ca4_proteinbinders_4160_A,7yop-assembly1_B,0.002812,0.3494,7yop,B,Spiroplasma melliferum KC3
rank00037_ca4_proteinbinders_4160_A,4f9f-assembly3_E,0.004941,0.3494,4f9f,E,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,2nxg-assembly1_B,0.06054,0.3494,2nxg,B,Aquifex aeolicus
rank00037_ca4_proteinbinders_4160_A,8qt7-assembly1_A,0.8406,0.349,8qt7,A,Streptococcus pneumoniae
rank00037_ca4_proteinbinders_4160_A,9j5c-assembly1_A,0.0828,0.3488,9j5c,A,Sulfobacillus acidophilus DSM 10332
rank00037_ca4_proteinbinders_4160_A,5hea-assembly1_A,4.284,0.3486,5hea,A,Streptococcus parasanguinis FW213
rank00037_ca4_proteinbinders_4160_A,6zjh-assembly1_AAA,0.04712,0.3485,6zjh,AAA,Thermoproteus uzoniensis 768-20
rank00037_ca4_proteinbinders_4160_A,4kwe-assembly3_C,0.0007546,0.3484,4kwe,C,Mycobacterium tuberculosis
rank00037_ca4_proteinbinders_4160_A,6h1j-assembly1_C,0.5093,0.3483,6h1j,C,Staphylococcus aureus subsp. aureus N315
rank00037_ca4_proteinbinders_4160_A,2oqh-assembly3_C,0.00436,0.3478,2oqh,C,Streptomyces coelicolor A3(2)
rank00037_ca4_proteinbinders_4160_A,1v4v-assembly1_B,0.0004868,0.3472,1v4v,B,Thermus thermophilus
rank00037_ca4_proteinbinders_4160_A,4gug-assembly1_A,0.01433,0.3472,4gug,A,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00037_ca4_proteinbinders_4160_A,3a2k-assembly2_B,0.08815,0.347,3a2k,B,Geobacillus kaustophilus
rank00037_ca4_proteinbinders_4160_A,4u39-assembly7_G,0.005963,0.3467,4u39,G,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,8jjt-assembly2_A,0.07305,0.3467,8jjt,A,Variovorax paradoxus
rank00037_ca4_proteinbinders_4160_A,1up4-assembly2_F,0.1455,0.3463,1up4,F,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,5bp4-assembly6_L,0.0006254,0.3462,5bp4,L,Mycolicibacterium smegmatis MC2 155
rank00037_ca4_proteinbinders_4160_A,8vh8-assembly4_D,0.2898,0.3459,8vh8,D,Pasteurella multocida
rank00037_ca4_proteinbinders_4160_A,5ahw-assembly3_E,0.2898,0.3451,5ahw,E,Mycolicibacterium smegmatis MC2 155
rank00037_ca4_proteinbinders_4160_A,6mdy-assembly1_A,0.2256,0.3448,6mdy,A,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,5ahw-assembly1_B,0.2256,0.3446,5ahw,B,Mycolicibacterium smegmatis MC2 155
rank00037_ca4_proteinbinders_4160_A,4x7r-assembly2_B,1.898,0.3446,4x7r,B,Staphylococcus aureus subsp. aureus 21178
rank00037_ca4_proteinbinders_4160_A,2xa9-assembly1_A,1.15,0.3445,2xa9,A,Pyrococcus horikoshii
rank00037_ca4_proteinbinders_4160_A,2buf-assembly2_H,1.674,0.3444,2buf,H,Pseudomonas aeruginosa
rank00037_ca4_proteinbinders_4160_A,6hcd-assembly1_A,0.0173,0.3443,6hcd,A,Archaeoglobus fulgidus
rank00037_ca4_proteinbinders_4160_A,4oxi-assembly1_A,1.674,0.3441,4oxi,A,Vibrio cholerae O1 biovar El Tor str. N16961
rank00037_ca4_proteinbinders_4160_A,3u6u-assembly1_C,0.2402,0.3435,3u6u,C,Thermus thermophilus HB8
rank00037_ca4_proteinbinders_4160_A,3o1n-assembly1_B,0.009245,0.3431,3o1n,B,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00037_ca4_proteinbinders_4160_A,3ot5-assembly6_D,0.04157,0.3429,3ot5,D,Listeria monocytogenes EGD-e
rank00037_ca4_proteinbinders_4160_A,3cls-assembly1_C,0.1549,0.3428,3cls,C,Methylophilus methylotrophus
rank00037_ca4_proteinbinders_4160_A,5ume-assembly1_D,0.001412,0.3426,5ume,D,Haemophilus influenzae Rd KW20
rank00037_ca4_proteinbinders_4160_A,1up6-assembly1_B,0.3085,0.3424,1up6,B,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,4jte-assembly1_C,0.199,0.3424,4jte,C,Neisseria meningitidis MC58
rank00037_ca4_proteinbinders_4160_A,6qss-assembly1_D,0.5093,0.3411,6qss,D,Ignicoccus islandicus DSM 13165
rank00037_ca4_proteinbinders_4160_A,8bz7-assembly3_E,0.199,0.3408,8bz7,E,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,6pey-assembly4_A,0.005963,0.3405,6pey,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,7ohk-assembly1_A,0.004941,0.3397,7ohk,A,Staphylococcus aureus
rank00037_ca4_proteinbinders_4160_A,4ru1-assembly3_C,0.2256,0.3397,4ru1,C,Acidothermus cellulolyticus 11B
rank00037_ca4_proteinbinders_4160_A,2nxi-assembly1_C,0.05017,0.3395,2nxi,C,Aquifex aeolicus
rank00037_ca4_proteinbinders_4160_A,2e87-assembly1_A,0.4493,0.3393,2e87,A,Pyrococcus horikoshii OT3
rank00037_ca4_proteinbinders_4160_A,3t7d-assembly1_B,0.005601,0.3389,3t7d,B,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,2bo4-assembly1_A,0.2898,0.338,2bo4,A,Rhodothermus marinus
rank00037_ca4_proteinbinders_4160_A,6b2m-assembly1_D,1.477,0.337,6b2m,D,Lactiplantibacillus plantarum
rank00037_ca4_proteinbinders_4160_A,5bp4-assembly4_H,0.1284,0.3365,5bp4,H,Mycolicibacterium smegmatis MC2 155
rank00037_ca4_proteinbinders_4160_A,2z4t-assembly1_A,2.764,0.3361,2z4t,A,Photobacterium sp. JT-ISH-224
rank00037_ca4_proteinbinders_4160_A,6cgj-assembly1_A,0.3964,0.336,6cgj,A,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank00037_ca4_proteinbinders_4160_A,1b5t-assembly1_B,0.01264,0.3357,1b5t,B,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,6fmg-assembly2_C,0.6966,0.3357,6fmg,C,Streptococcus pneumoniae
rank00037_ca4_proteinbinders_4160_A,8bz7-assembly2_B,0.422,0.3351,8bz7,B,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,7ec7-assembly1_A,0.4784,0.335,7ec7,A,Staphylococcus aureus subsp. aureus USA300
rank00037_ca4_proteinbinders_4160_A,8bz8-assembly1_B,0.1549,0.3349,8bz8,B,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,2yy5-assembly2_C,0.5773,0.3349,2yy5,C,Mycoplasmoides pneumoniae M129
rank00037_ca4_proteinbinders_4160_A,1sn7-assembly1_A,0.2898,0.3343,1sn7,A,Alicyclobacillus sendaiensis
rank00037_ca4_proteinbinders_4160_A,8iye-assembly1_B,0.007661,0.3337,8iye,B,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,2jzn-assembly1_B,0.5773,0.3335,2jzn,B,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,2jzo-assembly1_A,0.9528,0.3335,2jzo,A,Escherichia coli
rank00037_ca4_proteinbinders_4160_A,7mi0-assembly1_A,0.1455,0.333,7mi0,A,Rickettsia africae ESF-5
rank00037_ca4_proteinbinders_4160_A,3kbb-assembly1_A,0.003613,0.3328,3kbb,A,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,7xin-assembly3_E,1.224,0.3328,7xin,E,Pseudomonas
rank00037_ca4_proteinbinders_4160_A,4obv-assembly1_D,4.024,0.3327,4obv,D,Mediterraneibacter gnavus ATCC 29149
rank00037_ca4_proteinbinders_4160_A,8bz8-assembly2_D,0.2557,0.3325,8bz8,D,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,1wf3-assembly1_A,0.1756,0.3324,1wf3,A,Thermus thermophilus HB8
rank00037_ca4_proteinbinders_4160_A,1ww1-assembly1_B,6.239,0.3321,1ww1,B,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,1up6-assembly1_C,0.03445,0.332,1up6,C,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,5du2-assembly2_B,0.01048,0.331,5du2,B,Actinomadura verrucosospora
rank00037_ca4_proteinbinders_4160_A,4oud-assembly1_A,0.2402,0.3309,4oud,A,Escherichia coli str. K-12 substr. MC4100
rank00037_ca4_proteinbinders_4160_A,5o5c-assembly1_A,8.534,0.3309,5o5c,A,Erwinia amylovora CFBP1430
rank00037_ca4_proteinbinders_4160_A,8bz8-assembly3_E,0.2402,0.3307,8bz8,E,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,5tzk-assembly1_C,0.2898,0.3305,5tzk,C,Staphylococcus aureus
rank00037_ca4_proteinbinders_4160_A,1udx-assembly1_A,0.9528,0.3302,1udx,A,Thermus thermophilus HB8
rank00037_ca4_proteinbinders_4160_A,8ai1-assembly1_A,0.04426,0.3298,8ai1,A,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,1up7-assembly2_G,0.09992,0.329,1up7,G,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,1up4-assembly2_E,0.01841,0.3286,1up4,E,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,3tn6-assembly1_A,0.2256,0.3282,3tn6,A,Geobacillus kaustophilus HTA426
rank00037_ca4_proteinbinders_4160_A,6gnf-assembly1_A,0.002994,0.3279,6gnf,A,Cyanobacterium sp. CLg1
rank00037_ca4_proteinbinders_4160_A,8k5u-assembly1_A,0.03668,0.3278,8k5u,A,Ramlibacter sp.
rank00037_ca4_proteinbinders_4160_A,3b3d-assembly2_B,0.2898,0.3278,3b3d,B,Bacillus subtilis
rank00037_ca4_proteinbinders_4160_A,5mko-assembly1_B,0.02222,0.3274,5mko,B,Pyrococcus horikoshii OT3
rank00037_ca4_proteinbinders_4160_A,3s6g-assembly3_Y,8.534,0.3274,3s6g,Y,Maricaulis maris MCS10
rank00037_ca4_proteinbinders_4160_A,5mko-assembly1_A,0.03445,0.327,5mko,A,Pyrococcus horikoshii OT3
rank00037_ca4_proteinbinders_4160_A,5udt-assembly1_B,0.8949,0.3269,5udt,B,Lactiplantibacillus plantarum WCFS1
rank00037_ca4_proteinbinders_4160_A,2zos-assembly1_A,0.7416,0.3257,2zos,A,Pyrococcus horikoshii
rank00037_ca4_proteinbinders_4160_A,2e7y-assembly1_A,9.085,0.3252,2e7y,A,Thermotoga maritima
rank00037_ca4_proteinbinders_4160_A,5ztb-assembly3_C,0.08815,0.3249,5ztb,C,Thermus thermophilus HB27
rank00037_ca4_proteinbinders_4160_A,9gzk-assembly1_A,0.4784,0.3249,9gzk,A,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,8iyf-assembly1_B,0.01346,0.3248,8iyf,B,Streptomyces hygroscopicus subsp. limoneus
rank00037_ca4_proteinbinders_4160_A,8t64-assembly1_B,0.08815,0.3246,8t64,B,Nitrosococcus halophilus Nc 4
rank00037_ca4_proteinbinders_4160_A,3e58-assembly1_B,0.2557,0.3246,3e58,B,Streptococcus thermophilus LMG 18311
rank00037_ca4_proteinbinders_4160_A,6zmz-assembly1_AAA,0.2119,0.3243,6zmz,AAA,Thermoproteus uzoniensis
rank00037_ca4_proteinbinders_4160_A,6hcd-assembly2_D,0.008156,0.3242,6hcd,D,Archaeoglobus fulgidus
rank00037_ca4_proteinbinders_4160_A,8oet-assembly1_A,0.5093,0.3239,8oet,A,Methanosarcina mazei Go1
rank00037_ca4_proteinbinders_4160_A,9gzj-assembly1_A,0.3285,0.3237,9gzj,A,Listeria monocytogenes
rank00037_ca4_proteinbinders_4160_A,3k32-assembly2_C,0.0196,0.3236,3k32,C,Methanocaldococcus jannaschii
rank00037_ca4_proteinbinders_4160_A,8ht4-assembly1_A,0.6966,0.3236,8ht4,A,Corynebacterium glutamicum ATCC 13032
rank00037_ca4_proteinbinders_4160_A,5uds-assembly1_B,9.673,0.3225,5uds,B,Lactiplantibacillus plantarum WCFS1
rank00037_ca4_proteinbinders_4160_A,5hsg-assembly1_A,0.0196,0.3224,5hsg,A,Klebsiella pneumoniae subsp. pneumoniae MGH 78578
rank00037_ca4_proteinbinders_4160_A,3op2-assembly1_A,0.05017,0.3224,3op2,A,Bordetella bronchiseptica
rank00037_ca4_proteinbinders_4160_A,4r83-assembly2_B,0.7896,0.3224,4r83,B,Photobacterium damselae
rank00037_ca4_proteinbinders_4160_A,3qe4-assembly2_B,0.05341,0.3221,3qe4,B,Methanocaldococcus jannaschii
rank00037_ca4_proteinbinders_4160_A,7mq5-assembly1_A,0.3964,0.322,7mq5,A,Pseudomonas aeruginosa UCBPP-PA14
rank00037_ca4_proteinbinders_4160_A,5vat-assembly1_A,6.642,0.3217,5vat,A,Haemophilus influenzae Rd KW20
rank00037_ca4_proteinbinders_4160_A,1up6-assembly1_A,0.1869,0.3214,1up6,A,Thermotoga maritima MSB8
rank00037_ca4_proteinbinders_4160_A,2wzf-assembly1_A,0.3497,0.3214,2wzf,A,Legionella pneumophila
rank00037_ca4_proteinbinders_4160_A,4oud-assembly1_B,0.03905,0.321,4oud,B,Escherichia coli str. K-12 substr. MC4100
rank00037_ca4_proteinbinders_4160_A,1jmv-assembly3_B,0.03905,0.3208,1jmv,B,Haemophilus influenzae
rank00037_ca4_proteinbinders_4160_A,3jsz-assembly1_A,0.1869,0.3207,3jsz,A,Legionella pneumophila str. Lens
