query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank0052_ca6_proteinbinders_1502_A,3pvs-assembly1_A,1.094,0.2662,3pvs,A,Escherichia coli
rank0052_ca6_proteinbinders_1502_A,5eke-assembly1_C,1.227,0.2645,5eke,C,Synechocystis sp. PCC 6803 substr. Kazusa
rank0052_ca6_proteinbinders_1502_A,1okj-assembly2_C,6.854,0.261,1okj,C,Escherichia coli K-12
rank0052_ca6_proteinbinders_1502_A,2pzb-assembly2_C,0.05868,0.2584,2pzb,C,Bacillus anthracis
rank0052_ca6_proteinbinders_1502_A,5eke-assembly1_B,3.647,0.2575,5eke,B,Synechocystis sp. PCC 6803 substr. Kazusa
rank0052_ca6_proteinbinders_1502_A,1ifx-assembly1_B,0.3473,0.2535,1ifx,B,Bacillus subtilis
rank0052_ca6_proteinbinders_1502_A,7ch8-assembly1_I,6.472,0.2491,7ch8,I,Pseudomonas aeruginosa PAO1
rank0052_ca6_proteinbinders_1502_A,1oim-assembly1_A,1.634,0.2486,1oim,A,Thermotoga maritima
rank0052_ca6_proteinbinders_1502_A,4grs-assembly1_D,6.782,0.2482,4grs,D,Pyrococcus furiosus DSM 3638
rank0052_ca6_proteinbinders_1502_A,1lqu-assembly1_A,1.832,0.247,1lqu,A,Mycobacterium tuberculosis
rank0052_ca6_proteinbinders_1502_A,4kt6-assembly2_D,5.656,0.246,4kt6,D,Streptococcus pyogenes MGAS315
rank0052_ca6_proteinbinders_1502_A,6wh9-assembly3_A,7.654,0.2444,6wh9,A,Saccharopolyspora erythraea
rank0052_ca6_proteinbinders_1502_A,5ocw-assembly1_A,3.704,0.2438,5ocw,A,Mycobacterium tuberculosis H37Rv
rank0052_ca6_proteinbinders_1502_A,4nqy-assembly1_A,5.771,0.2401,4nqy,A,Methanocaldococcus jannaschii DSM 2661
rank0052_ca6_proteinbinders_1502_A,7uby-assembly2_A,5.324,0.2337,7uby,A,Clostridioides difficile
rank0052_ca6_proteinbinders_1502_A,3i1i-assembly1_A,2.441,0.2326,3i1i,A,Bacillus anthracis str. 'Ames Ancestor'
rank0052_ca6_proteinbinders_1502_A,4k7c-assembly1_A,5.012,0.2275,4k7c,A,Lacticaseibacillus rhamnosus HN001
rank0052_ca6_proteinbinders_1502_A,7uby-assembly1_B,2.908,0.2273,7uby,B,Clostridioides difficile
rank0052_ca6_proteinbinders_1502_A,7k7e-assembly1_B,9.177,0.22,7k7e,B,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,1xdt-assembly1_T,5.656,0.2192,1xdt,T,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,8g0f-assembly1_A,3.704,0.2153,8g0f,A,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,3i6d-assembly2_B,0.8694,0.2149,3i6d,B,Bacillus subtilis
rank0052_ca6_proteinbinders_1502_A,3i6d-assembly1_A,0.8694,0.2142,3i6d,A,Bacillus subtilis
rank0052_ca6_proteinbinders_1502_A,4ae1-assembly1_A,6.384,0.2088,4ae1,A,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,5i82-assembly2_D,7.205,0.2068,5i82,D,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,8g0g-assembly1_A,6.384,0.2044,8g0g,A,Corynebacterium diphtheriae
rank0052_ca6_proteinbinders_1502_A,8g0g-assembly1_B,3.089,0.2018,8g0g,B,Corynebacterium diphtheriae
rank0053_ca6_proteinbinders_2961_A,7f1b-assembly1_A,0.001811,0.4487,7f1b,A,Candidatus Odinarchaeum yellowstonii
rank0053_ca6_proteinbinders_2961_A,7oja-assembly1_A,0.000974,0.4387,7oja,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,3a2k-assembly2_B,0.04551,0.4386,3a2k,B,Geobacillus kaustophilus
rank0053_ca6_proteinbinders_2961_A,7evh-assembly1_A,0.001413,0.4376,7evh,A,Candidatus Odinarchaeum yellowstonii
rank0053_ca6_proteinbinders_2961_A,7ojb-assembly1_A,0.001413,0.4354,7ojb,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,7ohk-assembly1_A,0.001503,0.4321,7ohk,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,7ojd-assembly1_A,0.00205,0.4315,7ojd,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,5h5i-assembly1_A,0.001702,0.4275,5h5i,A,Staphylococcus aureus subsp. aureus MRSA252
rank0053_ca6_proteinbinders_2961_A,6ll6-assembly1_A,8.156e-05,0.4249,6ll6,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,4u39-assembly9_I,0.0003843,0.4237,4u39,I,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,7ji4-assembly1_A,0.005881,0.4237,7ji4,A,Staphylococcus aureus subsp. aureus MRSA252
rank0053_ca6_proteinbinders_2961_A,5o09-assembly1_1B,0.2924,0.422,5o09,1B,Prosthecobacter dejongeii
rank0053_ca6_proteinbinders_2961_A,4u39-assembly5_E,0.002627,0.4192,4u39,E,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,4u39-assembly3_C,0.000249,0.4188,4u39,C,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,8grw-assembly1_A,0.0002819,0.4183,8grw,A,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,4u39-assembly6_F,0.0001339,0.4172,4u39,F,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,3wgm-assembly2_B,0.005195,0.4166,3wgm,B,Staphylococcus aureus subsp. aureus Mu50
rank0053_ca6_proteinbinders_2961_A,7ysz-assembly1_A,0.0002819,0.4153,7ysz,A,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,4u39-assembly2_B,0.0003191,0.4142,4u39,B,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,5mn8-assembly2_A,0.00459,0.4135,5mn8,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,2bto-assembly1_A,0.01401,0.4125,2bto,A,Prosthecobacter dejongeii
rank0053_ca6_proteinbinders_2961_A,7quq-assembly1_F,0.03778,0.4121,7quq,F,Prosthecobacter dejongeii
rank0053_ca6_proteinbinders_2961_A,5mn5-assembly2_B,0.001702,0.4106,5mn5,B,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,7yop-assembly1_A,0.0001112,0.4101,7yop,A,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,1e5d-assembly1_B,0.07024,0.4091,1e5d,B,Megalodesulfovibrio gigas
rank0053_ca6_proteinbinders_2961_A,3ioy-assembly1_B,0.03137,0.409,3ioy,B,Novosphingobium aromaticivorans DSM 12444
rank0053_ca6_proteinbinders_2961_A,4e6e-assembly1_A,0.0003612,0.4086,4e6e,A,Thermobifida fusca YX
rank0053_ca6_proteinbinders_2961_A,2rhj-assembly1_A,0.0001339,0.4081,2rhj,A,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,2r75-assembly1_1,0.01688,0.4077,2r75,1,Aquifex aeolicus
rank0053_ca6_proteinbinders_2961_A,4u39-assembly7_G,0.0005575,0.4053,4u39,G,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,5mn5-assembly1_A,0.002181,0.4049,5mn5,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,2vxy-assembly1_A,0.000234,0.4045,2vxy,A,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,5v68-assembly2_F,8.156e-05,0.4028,5v68,F,Mycobacterium tuberculosis H37Ra
rank0053_ca6_proteinbinders_2961_A,4kwe-assembly3_C,0.0001943,0.4027,4kwe,C,Mycobacterium tuberculosis
rank0053_ca6_proteinbinders_2961_A,4u39-assembly4_D,0.000974,0.4025,4u39,D,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,5ahw-assembly1_B,0.03778,0.4025,5ahw,B,Mycolicibacterium smegmatis MC2 155
rank0053_ca6_proteinbinders_2961_A,3v3t-assembly1_A,5.982e-05,0.4,3v3t,A,Clostridium botulinum C str. Stockholm
rank0053_ca6_proteinbinders_2961_A,4xcq-assembly1_A,1.731e-05,0.3985,4xcq,A,Clostridium phage c-st
rank0053_ca6_proteinbinders_2961_A,3wgj-assembly2_B,0.001927,0.3957,3wgj,B,Staphylococcus aureus subsp. aureus Mu50
rank0053_ca6_proteinbinders_2961_A,7quq-assembly1_C,0.004054,0.3954,7quq,C,Prosthecobacter dejongeii
rank0053_ca6_proteinbinders_2961_A,6y1u-assembly1_A,0.0001516,0.3946,6y1u,A,Mycobacterium tuberculosis CDC1551
rank0053_ca6_proteinbinders_2961_A,1rq7-assembly1_A,2.218e-05,0.394,1rq7,A,Mycobacterium tuberculosis
rank0053_ca6_proteinbinders_2961_A,4u39-assembly1_A,8.156e-05,0.3939,4u39,A,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,6y1v-assembly1_A,0.0001943,0.3918,6y1v,A,Mycobacterium tuberculosis CDC1551
rank0053_ca6_proteinbinders_2961_A,7evc-assembly1_B,0.02162,0.3918,7evc,B,Candidatus Odinarchaeum yellowstonii
rank0053_ca6_proteinbinders_2961_A,6w11-assembly1_B,0.000974,0.3895,6w11,B,Saccharolobus solfataricus P2
rank0053_ca6_proteinbinders_2961_A,1w5f-assembly1_B,0.003164,0.3891,1w5f,B,Thermotoga maritima
rank0053_ca6_proteinbinders_2961_A,1akq-assembly1_A,0.05152,0.3888,1akq,A,Nitratidesulfovibrio vulgaris str. Hildenborough
rank0053_ca6_proteinbinders_2961_A,5mn7-assembly1_A,0.001173,0.3884,5mn7,A,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,8ibn-assembly1_D,0.0002649,0.3871,8ibn,D,Klebsiella pneumoniae
rank0053_ca6_proteinbinders_2961_A,6wxq-assembly1_B,0.001927,0.3869,6wxq,B,Saccharolobus solfataricus
rank0053_ca6_proteinbinders_2961_A,6hcd-assembly1_A,0.009658,0.3868,6hcd,A,Archaeoglobus fulgidus
rank0053_ca6_proteinbinders_2961_A,2wte-assembly1_B,0.005881,0.3859,2wte,B,Saccharolobus solfataricus P2
rank0053_ca6_proteinbinders_2961_A,5v68-assembly1_C,0.001173,0.3834,5v68,C,Mycobacterium tuberculosis H37Ra
rank0053_ca6_proteinbinders_2961_A,7yop-assembly1_B,0.0001339,0.3816,7yop,B,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,6wxq-assembly1_A,0.005528,0.3804,6wxq,A,Saccharolobus solfataricus
rank0053_ca6_proteinbinders_2961_A,3wgk-assembly2_B,0.006658,0.3797,3wgk,B,Staphylococcus aureus subsp. aureus Mu50
rank0053_ca6_proteinbinders_2961_A,6ym1-assembly1_B,0.001173,0.379,6ym1,B,Mycobacterium tuberculosis CDC1551
rank0053_ca6_proteinbinders_2961_A,8grw-assembly1_B,0.0001045,0.3785,8grw,B,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,2rho-assembly2_B,0.000435,0.3782,2rho,B,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,3fg9-assembly1_B,0.01028,0.3751,3fg9,B,Lactiplantibacillus plantarum
rank0053_ca6_proteinbinders_2961_A,6y1v-assembly1_B,0.0001943,0.3733,6y1v,B,Mycobacterium tuberculosis CDC1551
rank0053_ca6_proteinbinders_2961_A,7ysz-assembly1_B,0.000974,0.3729,7ysz,B,Spiroplasma melliferum KC3
rank0053_ca6_proteinbinders_2961_A,2q1x-assembly1_A,0.0001183,0.3717,2q1x,A,Mycobacterium tuberculosis H37Rv
rank0053_ca6_proteinbinders_2961_A,6hcd-assembly2_D,0.03551,0.3649,6hcd,D,Archaeoglobus fulgidus
rank0053_ca6_proteinbinders_2961_A,6kua-assembly1_B,0.1306,0.36,6kua,B,Staphylococcus aureus
rank0053_ca6_proteinbinders_2961_A,1rli-assembly1_C,0.2924,0.3589,1rli,C,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,2z08-assembly1_A,0.005195,0.3587,2z08,A,Thermus thermophilus
rank0053_ca6_proteinbinders_2961_A,3m1l-assembly1_B,0.03551,0.3554,3m1l,B,Mycobacterium tuberculosis H37Rv
rank0053_ca6_proteinbinders_2961_A,1rli-assembly1_A,0.3111,0.3538,1rli,A,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,8oun-assembly1_B,0.1478,0.3536,8oun,B,Promethearchaeati archaeon
rank0053_ca6_proteinbinders_2961_A,2z3v-assembly1_A,0.00459,0.3533,2z3v,A,Thermus thermophilus HB8
rank0053_ca6_proteinbinders_2961_A,2fz5-assembly1_A,0.3746,0.3526,2fz5,A,Megasphaera elsdenii
rank0053_ca6_proteinbinders_2961_A,2h1f-assembly1_A,0.03778,0.3521,2h1f,A,Escherichia coli O6
rank0053_ca6_proteinbinders_2961_A,6p2t-assembly1_A,0.004054,0.352,6p2t,A,Bacillus subtilis subsp. subtilis str. 168
rank0053_ca6_proteinbinders_2961_A,3fg9-assembly3_E,0.003581,0.3497,3fg9,E,Lactiplantibacillus plantarum
rank0053_ca6_proteinbinders_2961_A,1ofu-assembly1_A,0.0006715,0.3493,1ofu,A,Pseudomonas aeruginosa
rank0053_ca6_proteinbinders_2961_A,7qy3-assembly3_G,0.000974,0.3475,7qy3,G,Ilumatobacter coccineus YM16-304
rank0053_ca6_proteinbinders_2961_A,2yv5-assembly1_A,0.1153,0.3474,2yv5,A,Aquifex aeolicus
rank0053_ca6_proteinbinders_2961_A,8iyf-assembly1_B,0.0006715,0.3471,8iyf,B,Streptomyces hygroscopicus subsp. limoneus
rank0053_ca6_proteinbinders_2961_A,2z09-assembly1_A,0.02162,0.3463,2z09,A,Thermus thermophilus
rank0053_ca6_proteinbinders_2961_A,1rli-assembly1_B,0.5782,0.3459,1rli,B,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,1fue-assembly1_A,0.1389,0.345,1fue,A,Helicobacter pylori
rank0053_ca6_proteinbinders_2961_A,5uof-assembly1_B,0.002469,0.3441,5uof,B,Burkholderia multivorans ATCC 17616
rank0053_ca6_proteinbinders_2961_A,8fxt-assembly1_A,0.03778,0.3439,8fxt,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,4f97-assembly1_B,0.0003395,0.3419,4f97,B,Streptomyces hygroscopicus subsp. limoneus
rank0053_ca6_proteinbinders_2961_A,2ipm-assembly1_A,0.0846,0.3415,2ipm,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,5o30-assembly1_B,8.156e-05,0.3405,5o30,B,Ilumatobacter coccineus YM16-304
rank0053_ca6_proteinbinders_2961_A,2ipn-assembly1_A,0.3746,0.3401,2ipn,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,6q6i-assembly1_A,0.1019,0.3399,6q6i,A,Pseudomonas aeruginosa
rank0053_ca6_proteinbinders_2961_A,2gbp-assembly1_A,0.06205,0.3396,2gbp,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,2bhz-assembly1_A,0.5782,0.3396,2bhz,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0053_ca6_proteinbinders_2961_A,4kq9-assembly1_A,0.01586,0.3392,4kq9,A,Conexibacter woesei DSM 14684
rank0053_ca6_proteinbinders_2961_A,1rli-assembly1_D,0.0846,0.3363,1rli,D,Bacillus subtilis
rank0053_ca6_proteinbinders_2961_A,4f9f-assembly3_E,0.002627,0.3359,4f9f,E,Streptomyces hygroscopicus subsp. limoneus
rank0053_ca6_proteinbinders_2961_A,5ahw-assembly2_D,0.01163,0.3353,5ahw,D,Mycolicibacterium smegmatis MC2 155
rank0053_ca6_proteinbinders_2961_A,7mjx-assembly2_B,0.1153,0.333,7mjx,B,Bacteroides uniformis
rank0053_ca6_proteinbinders_2961_A,2by3-assembly1_A,1.217,0.3328,2by3,A,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539
rank0053_ca6_proteinbinders_2961_A,1ddi-assembly1_A,0.3746,0.3316,1ddi,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,5kws-assembly1_A,0.09577,0.3315,5kws,A,Yersinia pestis CO92
rank0053_ca6_proteinbinders_2961_A,3ab7-assembly3_B,5.622e-05,0.3305,3ab7,B,Thermus thermophilus HB8
rank0053_ca6_proteinbinders_2961_A,4f9f-assembly1_B,0.002627,0.3289,4f9f,B,Streptomyces hygroscopicus subsp. limoneus
rank0053_ca6_proteinbinders_2961_A,3mbo-assembly4_H,0.2144,0.3286,3mbo,H,Bacillus anthracis
rank0053_ca6_proteinbinders_2961_A,7mjz-assembly1_A,0.0402,0.3286,7mjz,A,Bacteroides uniformis
rank0053_ca6_proteinbinders_2961_A,4jtk-assembly1_C,0.02948,0.328,4jtk,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,3qq0-assembly1_B,0.1153,0.3279,3qq0,B,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,3qpz-assembly1_C,0.01238,0.3273,3qpz,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,1dik-assembly1_A,0.04551,0.3261,1dik,A,[Clostridium] symbiosum
rank0053_ca6_proteinbinders_2961_A,7mms-assembly1_E,0.2748,0.3253,7mms,E,Aerococcus urinae
rank0053_ca6_proteinbinders_2961_A,3ng3-assembly1_C,2.407,0.3251,3ng3,C,Mycobacterium avium 104
rank0053_ca6_proteinbinders_2961_A,6efv-assembly1_A,0.6965,0.3244,6efv,A,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,3gh1-assembly1_B,0.02605,0.3237,3gh1,B,Vibrio cholerae O1 biovar El Tor str. N16961
rank0053_ca6_proteinbinders_2961_A,8xr2-assembly1_H,0.1673,0.3229,8xr2,H,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,3l49-assembly1_A,0.06205,0.3228,3l49,A,Cereibacter sphaeroides 2.4.1
rank0053_ca6_proteinbinders_2961_A,5fl0-assembly2_B,0.6152,0.3219,5fl0,B,Bacteroides thetaiotaomicron
rank0053_ca6_proteinbinders_2961_A,8jwl-assembly1_H,0.2748,0.3213,8jwl,H,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,1uan-assembly1_A,0.0016,0.3209,1uan,A,Thermus thermophilus
rank0053_ca6_proteinbinders_2961_A,4z0n-assembly1_A,0.1673,0.3208,4z0n,A,Streptobacillus moniliformis DSM 12112
rank0053_ca6_proteinbinders_2961_A,2xa9-assembly1_A,0.6152,0.3208,2xa9,A,Pyrococcus horikoshii
rank0053_ca6_proteinbinders_2961_A,3r12-assembly1_B,0.178,0.32,3r12,B,Thermotoga maritima
rank0053_ca6_proteinbinders_2961_A,1ggo-assembly1_A,0.003811,0.3197,1ggo,A,[Clostridium] symbiosum
rank0053_ca6_proteinbinders_2961_A,1jde-assembly1_A,0.0846,0.3197,1jde,A,[Clostridium] symbiosum
rank0053_ca6_proteinbinders_2961_A,1czl-assembly1_A,0.5108,0.3193,1czl,A,Synechococcus elongatus PCC 7942 = FACHB-805
rank0053_ca6_proteinbinders_2961_A,7ou8-assembly1_BBB,1.559,0.3191,7ou8,BBB,Bacteroides thetaiotaomicron VPI-5482
rank0053_ca6_proteinbinders_2961_A,3s3t-assembly1_A,0.07951,0.319,3s3t,A,Lactiplantibacillus plantarum
rank0053_ca6_proteinbinders_2961_A,8jwk-assembly1_D,0.1084,0.3188,8jwk,D,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,5mi4-assembly1_A,0.5782,0.3186,5mi4,A,Bacteroides thetaiotaomicron VPI-5482
rank0053_ca6_proteinbinders_2961_A,2w9x-assembly1_A,6.906,0.3186,2w9x,A,Cellvibrio japonicus
rank0053_ca6_proteinbinders_2961_A,4dqk-assembly1_A,0.1673,0.318,4dqk,A,Priestia megaterium
rank0053_ca6_proteinbinders_2961_A,2qkf-assembly1_C,0.0402,0.3177,2qkf,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,3stc-assembly1_C,0.03778,0.3164,3stc,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,8jwk-assembly2_L,0.0402,0.3164,8jwk,L,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,2e7i-assembly1_A,0.02162,0.3157,2e7i,A,Archaeoglobus fulgidus
rank0053_ca6_proteinbinders_2961_A,4jth-assembly1_C,0.04551,0.3154,4jth,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,5br1-assembly1_A,0.02032,0.3152,5br1,A,Allorhizobium ampelinum S4
rank0053_ca6_proteinbinders_2961_A,8xr2-assembly1_D,0.06602,0.3147,8xr2,D,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,2q9a-assembly1_A,0.0191,0.3135,2q9a,A,Thermus aquaticus
rank0053_ca6_proteinbinders_2961_A,6jak-assembly2_D,0.0007601,0.313,6jak,D,Escherichia coli
rank0053_ca6_proteinbinders_2961_A,4jtf-assembly1_C,0.01688,0.313,4jtf,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,3qq0-assembly1_C,0.02605,0.313,3qq0,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,8jwk-assembly1_H,0.2281,0.3129,8jwk,H,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,4jtg-assembly1_C,0.02605,0.3126,4jtg,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,5jio-assembly1_A,0.001702,0.3119,5jio,A,Mycolicibacterium thermoresistibile
rank0053_ca6_proteinbinders_2961_A,5ud4-assembly1_B,0.02301,0.3119,5ud4,B,Helicobacter pylori 26695
rank0053_ca6_proteinbinders_2961_A,2y7d-assembly1_C,0.008019,0.3117,2y7d,C,Candidatus Cloacimonas acidaminovorans
rank0053_ca6_proteinbinders_2961_A,3mbo-assembly3_E,0.05152,0.3114,3mbo,E,Bacillus anthracis
rank0053_ca6_proteinbinders_2961_A,3ab8-assembly1_A,0.0006715,0.3107,3ab8,A,Thermus thermophilus HB8
rank0053_ca6_proteinbinders_2961_A,2qkf-assembly1_D,0.02605,0.3095,2qkf,D,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,1kbl-assembly1_A,0.003581,0.3094,1kbl,A,[Clostridium] symbiosum
rank0053_ca6_proteinbinders_2961_A,6i9v-assembly1_D,3.643e-05,0.3092,6i9v,D,Ilumatobacter coccineus YM16-304
rank0053_ca6_proteinbinders_2961_A,4jtj-assembly1_C,0.01028,0.3092,4jtj,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,8jwl-assembly1_B,0.1573,0.3092,8jwl,B,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,7utf-assembly1_C,0.331,0.3091,7utf,C,Rhizobium leguminosarum
rank0053_ca6_proteinbinders_2961_A,2x0h-assembly2_B,0.6546,0.3091,2x0h,B,Bacteroides thetaiotaomicron VPI-5482
rank0053_ca6_proteinbinders_2961_A,6gfm-assembly1_A,0.07024,0.309,6gfm,A,Escherichia coli K-12
rank0053_ca6_proteinbinders_2961_A,3sz8-assembly1_C,0.2015,0.3086,3sz8,C,Burkholderia pseudomallei 1710b
rank0053_ca6_proteinbinders_2961_A,3ste-assembly1_C,0.03338,0.308,3ste,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,6wqw-assembly1_A,3.491,0.3065,6wqw,A,Thermobacillus composti
rank0053_ca6_proteinbinders_2961_A,2fsv-assembly1_C,0.01688,0.3062,2fsv,C,Rhodospirillum rubrum
rank0053_ca6_proteinbinders_2961_A,3qpy-assembly1_C,0.0846,0.3061,3qpy,C,Neisseria meningitidis MC58
rank0053_ca6_proteinbinders_2961_A,1nm5-assembly1_C,0.01795,0.3059,1nm5,C,Rhodospirillum rubrum
rank0053_ca6_proteinbinders_2961_A,6ym9-assembly1_B,0.0005575,0.3055,6ym9,B,Mycobacterium tuberculosis CDC1551
rank0053_ca6_proteinbinders_2961_A,5fl0-assembly1_A,0.6546,0.3053,5fl0,A,Bacteroides thetaiotaomicron
rank0053_ca6_proteinbinders_2961_A,8g64-assembly1_A,5.734,0.3046,8g64,A,Fusobacterium nucleatum
rank0053_ca6_proteinbinders_2961_A,5fl1-assembly2_B,0.6152,0.3032,5fl1,B,Bacteroides thetaiotaomicron
rank0053_ca6_proteinbinders_2961_A,7ou8-assembly1_AAA,1.765,0.3029,7ou8,AAA,Bacteroides thetaiotaomicron VPI-5482
rank0053_ca6_proteinbinders_2961_A,7utf-assembly2_B,0.3746,0.3014,7utf,B,Rhizobium leguminosarum
rank0053_ca6_proteinbinders_2961_A,8jwk-assembly1_F,0.1573,0.3007,8jwk,F,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,5d01-assembly1_B,0.1019,0.3002,5d01,B,Bacillus subtilis subsp. subtilis str. 168
rank0053_ca6_proteinbinders_2961_A,6zmz-assembly1_AAA,0.009658,0.2992,6zmz,AAA,Thermoproteus uzoniensis
rank0053_ca6_proteinbinders_2961_A,8jwo-assembly1_H,0.178,0.299,8jwo,H,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,1uan-assembly1_B,0.003581,0.2989,1uan,B,Thermus thermophilus
rank0053_ca6_proteinbinders_2961_A,8xr2-assembly2_K,0.331,0.2989,8xr2,K,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,6mdy-assembly1_B,0.04842,0.2983,6mdy,B,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
rank0053_ca6_proteinbinders_2961_A,8jwo-assembly2_L,0.2427,0.2983,8jwo,L,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,5abh-assembly1_A,0.9496,0.2981,5abh,A,Bacteroides thetaiotaomicron
rank0053_ca6_proteinbinders_2961_A,4jc0-assembly2_B,0.04277,0.2976,4jc0,B,Thermotoga maritima
rank0053_ca6_proteinbinders_2961_A,6xxw-assembly1_A,1.559,0.2976,6xxw,A,Dictyoglomus thermophilum H-6-12
rank0053_ca6_proteinbinders_2961_A,4dqk-assembly2_B,0.07473,0.2975,4dqk,B,Priestia megaterium
rank0053_ca6_proteinbinders_2961_A,8xr2-assembly2_L,0.2281,0.2969,8xr2,L,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,7qbv-assembly4_D,6.906,0.2964,7qbv,D,Methanosarcina acetivorans
rank0053_ca6_proteinbinders_2961_A,3ab7-assembly2_A,7.666e-05,0.2955,3ab7,A,Thermus thermophilus HB8
rank0053_ca6_proteinbinders_2961_A,8jwn-assembly1_A,0.1673,0.2955,8jwn,A,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,4r7w-assembly4_E,0.6965,0.2955,4r7w,E,Klebsiella pneumoniae 30660/NJST258_1
rank0053_ca6_proteinbinders_2961_A,8jwl-assembly1_C,0.05152,0.2953,8jwl,C,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,6b1p-assembly1_A,0.3111,0.2942,6b1p,A,Helicobacter pylori G27
rank0053_ca6_proteinbinders_2961_A,8jwo-assembly2_I,0.6546,0.2939,8jwo,I,Streptomyces xinghaiensis
rank0053_ca6_proteinbinders_2961_A,2y2w-assembly1_A,2.126,0.2932,2y2w,A,Bifidobacterium longum
rank0053_ca6_proteinbinders_2961_A,2j47-assembly1_A,0.5435,0.2926,2j47,A,Bacteroides thetaiotaomicron VPI-5482
rank0053_ca6_proteinbinders_2961_A,2e89-assembly2_C,0.8388,0.2921,2e89,C,Aquifex aeolicus
rank0053_ca6_proteinbinders_2961_A,8jwk-assembly2_O,1.217,0.2919,8jwk,O,Streptomyces xinghaiensis
