genome_accession	query	uniprot	refseq	evalue	target
GCF_001084265.1	rank00071_ca4_proteinbinders_0926_A	Q04LK0	WP_000724838	5.389e-05	AF-Q04LK0-F1-model_v6
GCF_001267475.1	rank00098_ca4_proteinbinders_1421_A	Q9ZAW3	WP_003017491	2.573e-06	AF-Q9ZAW3-F1-model_v6
GCF_002263795.1	rank00042_ca4_proteinbinders_1544_A	Q5E9J3	NP_001015635	4.357e-05	AF-Q5E9J3-F1-model_v6
GCF_002263795.1	rank00042_ca4_proteinbinders_1544_A	Q08DI5	NP_001069168	8.566e-05	AF-Q08DI5-F1-model_v6
GCF_002263795.1	rank00042_ca4_proteinbinders_1544_A	Q08DI5	XP_059739367	8.566e-05	AF-Q08DI5-F1-model_v6
GCF_002263795.1	rank00047_ca4_proteinbinders_1921_A	Q3T0C2	NP_001029591	5.096e-05	AF-Q3T0C2-F1-model_v6
GCF_002263795.1	rank00077_ca4_proteinbinders_1415_A	Q2KHU5	NP_001039974	8.059e-05	AF-Q2KHU5-F1-model_v6
GCF_002263795.1	rank00089_ca4_proteinbinders_2478_A	Q5E9J3	NP_001015635	7.866e-05	AF-Q5E9J3-F1-model_v6
GCF_002953475.1	rank00028_ca4_proteinbinders_4940_A	Q65JY0	WP_003181548	4.452e-05	AF-Q65JY0-F1-model_v6
GCF_003176835.1	rank00028_ca4_proteinbinders_4940_A	Q9CF92	WP_003130746	8.264e-05	AF-Q9CF92-F1-model_v6
GCF_005937795.2	rank00028_ca4_proteinbinders_4940_A	P37585	WP_003232184	3.476e-05	AF-P37585-F1-model_v6
GCF_005937795.2	rank00080_ca4_proteinbinders_1342_A	P37585	WP_003232184	3.324e-05	AF-P37585-F1-model_v6
GCF_009914755.1	rank00029_ca4_proteinbinders_4407_A	Q460N3	XP_054201448	3.969e-05	AF-Q460N3-F1-model_v6
GCF_009914755.1	rank00038_ca4_proteinbinders_0758_A	O75367	XP_054209808	8.19e-08	AF-O75367-F1-model_v6
GCF_009914755.1	rank00038_ca4_proteinbinders_0758_A	Q460N3	XP_054201448	2.915e-05	AF-Q460N3-F1-model_v6
GCF_009914755.1	rank00042_ca4_proteinbinders_1544_A	Q9ULC3	XP_054211572	2.833e-05	AF-Q9ULC3-F1-model_v6
GCF_009914755.1	rank00042_ca4_proteinbinders_1544_A	P11234	XP_054199226	7.575e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00042_ca4_proteinbinders_1544_A	P11234	XP_054199229	7.575e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00042_ca4_proteinbinders_1544_A	P11234	XP_054199230	7.575e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00054_ca4_proteinbinders_1551_A	P11234	XP_054199226	3.504e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00054_ca4_proteinbinders_1551_A	P11234	XP_054199229	3.504e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00054_ca4_proteinbinders_1551_A	P11234	XP_054199230	3.504e-05	AF-P11234-F1-model_v6
GCF_009914755.1	rank00066_ca4_proteinbinders_2252_A	O75367	XP_054209808	7.676e-05	AF-O75367-F1-model_v6
GCF_009914755.1	rank00091_ca4_proteinbinders_3594_A	O75367	XP_054209808	5.323e-05	AF-O75367-F1-model_v6
GCF_015556025.1	rank00020_ca4_proteinbinders_4093_A	O07670	WP_010738199	1.318e-05	AF-O07670-F1-model_v6
GCF_015556025.1	rank00028_ca4_proteinbinders_4940_A	O07670	WP_010738199	2.715e-05	AF-O07670-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797430	7.379e-05	AF-P08642-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797431	7.379e-05	AF-P08642-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797432	7.379e-05	AF-P08642-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797434	7.379e-05	AF-P08642-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797435	7.379e-05	AF-P08642-F1-model_v6
GCF_016699485.2	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046797437	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00038_ca4_proteinbinders_0758_A	O93327	NP_990338	4.413e-08	AF-O93327-F1-model_v6
GCF_016700215.1	rank00077_ca4_proteinbinders_1415_A	O93327	NP_990338	8.059e-05	AF-O93327-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	NP_001383677	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	NP_990623	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046773855	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046773857	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046773858	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	P08642	XP_046773859	7.379e-05	AF-P08642-F1-model_v6
GCF_016700215.1	rank00089_ca4_proteinbinders_2478_A	Q5F352	NP_001012567	8.937e-05	AF-Q5F352-F1-model_v6
GCF_016700215.1	rank00091_ca4_proteinbinders_3594_A	O93327	NP_990338	7.673e-05	AF-O93327-F1-model_v6
GCF_017639785.1	rank00092_ca4_proteinbinders_0441_A	Q6R0J2	NP_001268282	9.957e-05	AF-Q6R0J2-F1-model_v6
GCF_017654675.1	rank00038_ca4_proteinbinders_0758_A	Q5XGM5	NP_001088345	3.613e-07	AF-Q5XGM5-F1-model_v6
GCF_017654675.1	rank00065_ca4_proteinbinders_2934_A	Q3KQ10	NP_001090107	9.595e-05	AF-Q3KQ10-F1-model_v6
GCF_017654675.1	rank00077_ca4_proteinbinders_1415_A	Q5XGM5	NP_001088345	4.451e-05	AF-Q5XGM5-F1-model_v6
GCF_017654675.1	rank00092_ca4_proteinbinders_0441_A	Q6P7J1	NP_001083596	7.669e-05	AF-Q6P7J1-F1-model_v6
GCF_027887165.1	rank00089_ca4_proteinbinders_2478_A	Q95ME4	NP_001028161	8.937e-05	AF-Q95ME4-F1-model_v6
GCF_027887165.1	rank00089_ca4_proteinbinders_2478_A	Q95ME4	XP_007485293	8.937e-05	AF-Q95ME4-F1-model_v6
GCF_028885655.2	rank00042_ca4_proteinbinders_1544_A	Q5R4B8	NP_001126995	8.056e-05	AF-Q5R4B8-F1-model_v6
GCF_028885655.2	rank00054_ca4_proteinbinders_1551_A	Q5R4B8	NP_001126995	2.896e-05	AF-Q5R4B8-F1-model_v6
GCF_030444985.1	rank00024_ca4_proteinbinders_0551_A	P45483	WP_002656388	5.518e-05	AF-P45483-F1-model_v6
GCF_030444985.1	rank00098_ca4_proteinbinders_1421_A	P45483	WP_002656388	8.324e-07	AF-P45483-F1-model_v6
GCF_034190915.1	rank00047_ca4_proteinbinders_1921_A	P70684	NP_001166432	2.115e-05	AF-P70684-F1-model_v6
GCF_036323735.1	rank00001_ca4_proteinbinders_0004_A	Q8K4G6	NP_647553	3.823e-05	AF-Q8K4G6-F1-model_v6
GCF_036323735.1	rank00033_ca4_proteinbinders_2874_A	Q6AYS8	XP_006250689	1.23e-05	AF-Q6AYS8-F1-model_v6
GCF_036323735.1	rank00033_ca4_proteinbinders_2874_A	Q6AYS8	XP_006250691	1.23e-05	AF-Q6AYS8-F1-model_v6
GCF_036323735.1	rank00033_ca4_proteinbinders_2874_A	Q6AYS8	XP_063128963	1.23e-05	AF-Q6AYS8-F1-model_v6
GCF_036323735.1	rank00038_ca4_proteinbinders_0758_A	Q02874	NP_058878	1.049e-07	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00038_ca4_proteinbinders_0758_A	Q02874	XP_006253638	1.049e-07	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00066_ca4_proteinbinders_2252_A	Q02874	NP_058878	9.823e-05	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00066_ca4_proteinbinders_2252_A	Q02874	XP_006253638	9.823e-05	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00074_ca4_proteinbinders_1688_A	Q5S6T3	XP_038968598	9.232e-05	AF-Q5S6T3-F1-model_v6
GCF_036323735.1	rank00077_ca4_proteinbinders_1415_A	Q8K4G6	NP_647553	2.938e-05	AF-Q8K4G6-F1-model_v6
GCF_036323735.1	rank00091_ca4_proteinbinders_3594_A	Q02874	NP_058878	8.155e-05	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00091_ca4_proteinbinders_3594_A	Q02874	XP_006253638	8.155e-05	AF-Q02874-F1-model_v6
GCF_036323735.1	rank00092_ca4_proteinbinders_0441_A	P16232	NP_058776	7.669e-05	AF-P16232-F1-model_v6
GCF_036323735.1	rank00097_ca4_proteinbinders_0519_A	O35790	NP_620256	8.167e-05	AF-O35790-F1-model_v6
GCF_037993035.1	rank00047_ca4_proteinbinders_1921_A	Q8MJY8	XP_045249007	2.896e-05	AF-Q8MJY8-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_005572982	3.734e-05	AF-Q4R379-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_005572983	3.734e-05	AF-Q4R379-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_015287459	3.734e-05	AF-Q4R379-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_045222883	3.734e-05	AF-Q4R379-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_045222884	3.734e-05	AF-Q4R379-F1-model_v6
GCF_037993035.1	rank00054_ca4_proteinbinders_1551_A	Q4R379	XP_065381443	3.734e-05	AF-Q4R379-F1-model_v6
GCF_900458875.1	rank00047_ca4_proteinbinders_1921_A	Q4A054	WP_002482377	6.551e-05	AF-Q4A054-F1-model_v6
GCF_900458875.1	rank00092_ca4_proteinbinders_0441_A	Q4A054	WP_002482377	2.698e-05	AF-Q4A054-F1-model_v6
GCF_902167145.1	rank00092_ca4_proteinbinders_0441_A	P50160	NP_001105322	4.262e-05	AF-P50160-F1-model_v6
