GCA_013008375.1_ASM1300837v1_genomic_RM_Type_IIG_5	RM	RM_Type_IIG	CP053101.1_1353	CP053101.1_1353	CP053101.1_1353	1	RM_Type_IIG__Type_IIG
GCA_013008375.1_ASM1300837v1_genomic_ShosTA_2	ShosTA	ShosTA	CP053101.1_1728	CP053101.1_1729	CP053101.1_1728,CP053101.1_1729	2	ShosTA__ShosT,ShosTA__ShosA
GCA_013008375.1_ASM1300837v1_genomic_Pycsar_3	Pycsar	Pycsar	CP053101.1_65	CP053101.1_66	CP053101.1_65,CP053101.1_66	2	CBASS__2TM_5,Pycsar__AG_cyclase
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013046865.1_ASM1304686v1_genomic_Abi2_1	Abi2	Abi2	CP053185.1_401	CP053185.1_401	CP053185.1_401	1	Abi2__Abi_2
GCA_013046865.1_ASM1304686v1_genomic_AbiD_2	AbiD	AbiD	CP053185.1_423	CP053185.1_423	CP053185.1_423	1	AbiD__AbiD
GCA_013046865.1_ASM1304686v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP053185.1_114	CP053185.1_115	CP053185.1_114,CP053185.1_115	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013046865.1_ASM1304686v1_genomic_PD-T7-2_3	PD-T7-2	PD-T7-2	CP053185.1_50	CP053185.1_51	CP053185.1_50,CP053185.1_51	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013046885.1_ASM1304688v1_genomic_Abi2_1	Abi2	Abi2	CP053183.1_322	CP053183.1_322	CP053183.1_322	1	Abi2__Abi_2
GCA_013046885.1_ASM1304688v1_genomic_AbiD_2	AbiD	AbiD	CP053183.1_343	CP053183.1_343	CP053183.1_343	1	AbiD__AbiD
GCA_013046885.1_ASM1304688v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP053183.1_112	CP053183.1_113	CP053183.1_112,CP053183.1_113	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013046885.1_ASM1304688v1_genomic_Shango_5	Shango	Shango	CP053183.1_1350	CP053183.1_1356	CP053183.1_1350,CP053183.1_1356	2	Shango__SngC,Shango__SngA
GCA_013046885.1_ASM1304688v1_genomic_PD-T7-2_3	PD-T7-2	PD-T7-2	CP053183.1_49	CP053183.1_50	CP053183.1_49,CP053183.1_50	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013137955.1_ASM1313795v1_genomic_CAS_Class2-Subtype-II-A_4	CasFinder	CAS_Class2-Subtype-II-A	CP053477.1_310	CP053477.1_313	CP053477.1_310,CP053477.1_311,CP053477.1_312,CP053477.1_313	4	cas9_II-A_II-B_II-C_1,cas1_I_II_III_IV_V_VI_5,cas2_I_II_III_IV_V_VI_11,csn2_II-A_10
GCA_013137955.1_ASM1313795v1_genomic_AbiD_1	AbiD	AbiD	CP053477.1_120	CP053477.1_120	CP053477.1_120	1	AbiD__AbiD
GCA_013137955.1_ASM1313795v1_genomic_AbiQ_2	AbiQ	AbiQ	CP053472.1_8	CP053472.1_8	CP053472.1_8	1	AbiQ__AbiQ
GCA_013137955.1_ASM1313795v1_genomic_RM_Type_I_3	RM	RM_Type_I	CP053477.1_235	CP053477.1_237	CP053477.1_235,CP053477.1_236,CP053477.1_237	3	RM__Type_I_MTases,RM__Type_I_S,RM__Type_I_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013187685.1_ASM1318768v1_genomic_Abi2_1	Abi2	Abi2	CP029751.1_407	CP029751.1_407	CP029751.1_407	1	Abi2__Abi_2
GCA_013187685.1_ASM1318768v1_genomic_RosmerTA_3	RosmerTA	RosmerTA	CP029751.1_126	CP029751.1_127	CP029751.1_126,CP029751.1_127	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013187685.1_ASM1318768v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP029751.1_432	CP029751.1_432	CP029751.1_432	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013267575.1_ASM1326757v1_genomic_RloC_1	RloC	RloC	CP054006.1_1892	CP054006.1_1892	CP054006.1_1892	1	RloC__RloC
GCA_013267575.1_ASM1326757v1_genomic_RM_Type_IV_4	RM	RM_Type_IV	CP054006.1_1802	CP054006.1_1803	CP054006.1_1802,CP054006.1_1803	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_013267575.1_ASM1326757v1_genomic_RM_Type_IIG_3	RM	RM_Type_IIG	CP054006.1_1872	CP054006.1_1872	CP054006.1_1872	1	RM_Type_IIG__Type_IIG
GCA_013267575.1_ASM1326757v1_genomic_RM_Type_I_2	RM	RM_Type_I	CP054008.1_17	CP054008.1_20	CP054008.1_17,CP054008.1_19,CP054008.1_20	3	RM__Type_I_REases,RM__Type_I_MTases,RM__Type_I_S
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013267675.1_ASM1326767v1_genomic_RM_Type_IIG_1	RM	RM_Type_IIG	CP053957.1_1020	CP053957.1_1020	CP053957.1_1020	1	RM_Type_IIG__Type_IIG
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013267715.1_ASM1326771v1_genomic_RM_Type_I_1	RM	RM_Type_I	CP054016.1_1	CP054016.1_2	CP054016.1_1,CP054016.1_2	2	RM__Type_I_REases,RM__Type_I_MTases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013305885.1_ASM1330588v1_genomic_Abi2_1	Abi2	Abi2	CP053634.1_1536	CP053634.1_1536	CP053634.1_1536	1	Abi2__Abi_2
GCA_013305885.1_ASM1330588v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP053634.1_1513	CP053634.1_1513	CP053634.1_1513	1	FS_Sma__Sma
GCA_013305885.1_ASM1330588v1_genomic_Retron_III_3	Retron	Retron_III	CP053634.1_2293	CP053634.1_2295	CP053634.1_2293,CP053634.1_2295	2	Retron_III__PRTase,Retron__RT_Tot
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013305905.1_ASM1330590v1_genomic_Abi2_1	Abi2	Abi2	CP053636.1_1537	CP053636.1_1537	CP053636.1_1537	1	Abi2__Abi_2
GCA_013305905.1_ASM1330590v1_genomic_Stk2_2	Stk2	Stk2	CP053636.1_1820	CP053636.1_1820	CP053636.1_1820	1	Stk2__Stk2
GCA_013305905.1_ASM1330590v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP053636.1_1757	CP053636.1_1758	CP053636.1_1757,CP053636.1_1758	2	RosmerTA__RmrA_2603008502,RosmerTA__RmrT_2603008502
GCA_013305905.1_ASM1330590v1_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP053636.1_1514	CP053636.1_1514	CP053636.1_1514	1	FS_Sma__Sma
GCA_013305905.1_ASM1330590v1_genomic_Retron_III_5	Retron	Retron_III	CP053636.1_2403	CP053636.1_2405	CP053636.1_2403,CP053636.1_2405	2	Retron_III__PRTase,Retron__RT_Tot
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013305955.1_ASM1330595v1_genomic_Abi2_1	Abi2	Abi2	CP053640.1_1594	CP053640.1_1594	CP053640.1_1594	1	Abi2__Abi_2
GCA_013305955.1_ASM1330595v1_genomic_Stk2_2	Stk2	Stk2	CP053640.1_1869	CP053640.1_1869	CP053640.1_1869	1	Stk2__Stk2
GCA_013305955.1_ASM1330595v1_genomic_RosmerTA_6	RosmerTA	RosmerTA	CP053640.1_1806	CP053640.1_1807	CP053640.1_1806,CP053640.1_1807	2	RosmerTA__RmrA_2603008502,RosmerTA__RmrT_2603008502
GCA_013305955.1_ASM1330595v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP053640.1_90	CP053640.1_90	CP053640.1_90	1	FS_Sma__Sma
GCA_013305955.1_ASM1330595v1_genomic_FS_Sma_5	FS_Sma	FS_Sma	CP053640.1_1571	CP053640.1_1571	CP053640.1_1571	1	FS_Sma__Sma
GCA_013305955.1_ASM1330595v1_genomic_AbiK_3	AbiK	AbiK	CP053641.1_11	CP053641.1_11	CP053641.1_11	1	AbiK__AbiK
GCA_013305955.1_ASM1330595v1_genomic_Retron_III_7	Retron	Retron_III	CP053640.1_2416	CP053640.1_2418	CP053640.1_2416,CP053640.1_2418	2	Retron_III__PRTase,Retron__RT_Tot
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013307005.2_ASM1330700v2_genomic_Abi2_1	Abi2	Abi2	CP053353.1_990	CP053353.1_990	CP053353.1_990	1	Abi2__Abi_2
GCA_013307005.2_ASM1330700v2_genomic_Dodola_4	Dodola	Dodola	CP053353.1_146	CP053353.1_147	CP053353.1_146,CP053353.1_147	2	Dodola__DolB,Dodola__DolA
GCA_013307005.2_ASM1330700v2_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP053353.1_1013	CP053353.1_1013	CP053353.1_1013	1	FS_Sma__Sma
GCA_013307005.2_ASM1330700v2_genomic_Avs_II_2	Avs	Avs_II	CP053353.1_2360	CP053353.1_2360	CP053353.1_2360	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013307025.1_ASM1330702v1_genomic_Abi2_1	Abi2	Abi2	CP053356.1_1775	CP053356.1_1775	CP053356.1_1775	1	Abi2__Abi_2
GCA_013307025.1_ASM1330702v1_genomic_Stk2_2	Stk2	Stk2	CP053356.1_2055	CP053356.1_2055	CP053356.1_2055	1	Stk2__Stk2
GCA_013307025.1_ASM1330702v1_genomic_RosmerTA_6	RosmerTA	RosmerTA	CP053356.1_1992	CP053356.1_1993	CP053356.1_1992,CP053356.1_1993	2	RosmerTA__RmrA_2603008502,RosmerTA__RmrT_2603008502
GCA_013307025.1_ASM1330702v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP053356.1_261	CP053356.1_261	CP053356.1_261	1	FS_Sma__Sma
GCA_013307025.1_ASM1330702v1_genomic_FS_Sma_5	FS_Sma	FS_Sma	CP053356.1_1752	CP053356.1_1752	CP053356.1_1752	1	FS_Sma__Sma
GCA_013307025.1_ASM1330702v1_genomic_AbiK_3	AbiK	AbiK	CP053355.1_8	CP053355.1_8	CP053355.1_8	1	AbiK__AbiK
GCA_013307025.1_ASM1330702v1_genomic_Retron_III_7	Retron	Retron_III	CP053356.1_2638	CP053356.1_2640	CP053356.1_2638,CP053356.1_2640	2	Retron_III__PRTase,Retron__RT_Tot
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013307065.1_ASM1330706v1_genomic_Abi2_1	Abi2	Abi2	CP053639.1_1036	CP053639.1_1036	CP053639.1_1036	1	Abi2__Abi_2
GCA_013307065.1_ASM1330706v1_genomic_Dodola_4	Dodola	Dodola	CP053639.1_178	CP053639.1_179	CP053639.1_178,CP053639.1_179	2	Dodola__DolB,Dodola__DolA
GCA_013307065.1_ASM1330706v1_genomic_FS_Sma_3	FS_Sma	FS_Sma	CP053639.1_1059	CP053639.1_1059	CP053639.1_1059	1	FS_Sma__Sma
GCA_013307065.1_ASM1330706v1_genomic_Avs_II_2	Avs	Avs_II	CP053639.1_2407	CP053639.1_2407	CP053639.1_2407	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013307085.1_ASM1330708v1_genomic_Abi2_1	Abi2	Abi2	CP038183.1_317	CP038183.1_317	CP038183.1_317	1	Abi2__Abi_2
GCA_013307085.1_ASM1330708v1_genomic_RosmerTA_4	RosmerTA	RosmerTA	CP038183.1_94	CP038183.1_95	CP038183.1_94,CP038183.1_95	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013307085.1_ASM1330708v1_genomic_RM_Type_IIG_5	RM	RM_Type_IIG	CP038183.1_2060	CP038183.1_2060	CP038183.1_2060	1	RM_Type_IIG__Type_IIG
GCA_013307085.1_ASM1330708v1_genomic_FS_Sma_2	FS_Sma	FS_Sma	CP038183.1_340	CP038183.1_340	CP038183.1_340	1	FS_Sma__Sma
GCA_013307085.1_ASM1330708v1_genomic_PD-Lambda-1_3	PD-Lambda-1	PD-Lambda-1	CP038183.1_1705	CP038183.1_1705	CP038183.1_1705	1	PD-Lambda-1__PD-Lambda-1
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013317125.1_ASM1331712v1_genomic_AbiG_2	AbiG	AbiG	CP040883.1_55	CP040883.1_56	CP040883.1_55,CP040883.1_56	2	AbiG__AbiGi,AbiG__AbiGii
GCA_013317125.1_ASM1331712v1_genomic_Abi2_1	Abi2	Abi2	CP040883.1_2246	CP040883.1_2246	CP040883.1_2246	1	Abi2__Abi_2
GCA_013317125.1_ASM1331712v1_genomic_RM_Type_I_3	RM	RM_Type_I	CP040883.1_52	CP040883.1_54	CP040883.1_52,CP040883.1_53,CP040883.1_54	3	RM__Type_I_REases,RM__Type_I_S,RM__Type_I_MTases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013341395.1_ASM1334139v1_genomic_RM_Type_I_2	RM	RM_Type_I	CP054434.1_56	CP054434.1_58	CP054434.1_56,CP054434.1_57,CP054434.1_58	3	RM__Type_I_S,RM__Type_I_MTases,RM__Type_I_REases
GCA_013341395.1_ASM1334139v1_genomic_RM_Type_II_3	RM	RM_Type_II	CP054434.1_98	CP054434.1_102	CP054434.1_98,CP054434.1_99,CP054434.1_100,CP054434.1_101,CP054434.1_102	5	RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_MTases
GCA_013341395.1_ASM1334139v1_genomic_AbiA_large_1	AbiA	AbiA_large	CP054434.1_27	CP054434.1_27	CP054434.1_27	1	AbiA_large__AbiA_large
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013341415.1_ASM1334141v1_genomic_RM_Type_I_1	RM	RM_Type_I	CP054438.1_76	CP054438.1_79	CP054438.1_76,CP054438.1_78,CP054438.1_79	3	RM__Type_I_REases,RM__Type_I_MTases,RM__Type_I_S
GCA_013341415.1_ASM1334141v1_genomic_RM_Type_IIG_2	RM	RM_Type_IIG	CP054438.1_1821	CP054438.1_1821	CP054438.1_1821	1	RM_Type_IIG__Type_IIG
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013341455.1_ASM1334145v1_genomic_AbiA_large_1	AbiA	AbiA_large	CP054440.1_27	CP054440.1_27	CP054440.1_27	1	AbiA_large__AbiA_large
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013343055.1_ASM1334305v1_genomic_AbiD_1	AbiD	AbiD	CP054575.1_859	CP054575.1_859	CP054575.1_859	1	AbiD__AbiD
GCA_013343055.1_ASM1334305v1_genomic_RM_Type_IV_2	RM	RM_Type_IV	CP054575.1_27	CP054575.1_28	CP054575.1_27,CP054575.1_28	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013358365.1_ASM1335836v1_genomic_Gabija_1	Gabija	Gabija	CP054831.1_1746	CP054831.1_1747	CP054831.1_1746,CP054831.1_1747	2	Gabija__GajB_2,Gabija__GajA
GCA_013358365.1_ASM1335836v1_genomic_RM_Type_II_5	RM	RM_Type_II	CP054831.1_73	CP054831.1_78	CP054831.1_73,CP054831.1_74,CP054831.1_76,CP054831.1_77,CP054831.1_78	5	RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_MTases
GCA_013358365.1_ASM1335836v1_genomic_RM_Type_I_4	RM	RM_Type_I	CP054832.1_21	CP054832.1_24	CP054832.1_21,CP054832.1_22,CP054832.1_24	3	RM__Type_I_S,RM__Type_I_MTases,RM__Type_I_REases
GCA_013358365.1_ASM1335836v1_genomic_ShosTA_2	ShosTA	ShosTA	CP054832.1_14	CP054832.1_15	CP054832.1_14,CP054832.1_15	2	ShosTA__ShosA,ShosTA__ShosT
GCA_013358365.1_ASM1335836v1_genomic_SEFIR_3	SEFIR	SEFIR	CP054832.1_44	CP054832.1_44	CP054832.1_44	1	SEFIR__bSEFIR
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013363895.1_ASM1336389v1_genomic_Abi2_1	Abi2	Abi2	CP054876.1_360	CP054876.1_360	CP054876.1_360	1	Abi2__Abi_2
GCA_013363895.1_ASM1336389v1_genomic_AbiD_2	AbiD	AbiD	CP054876.1_382	CP054876.1_382	CP054876.1_382	1	AbiD__AbiD
GCA_013363895.1_ASM1336389v1_genomic_RM_Type_IIG_3	RM	RM_Type_IIG	CP054876.1_25	CP054876.1_25	CP054876.1_25	1	RM_Type_IIG__Type_IIG
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013389715.1_ASM1338971v1_genomic_Abi2_1	Abi2	Abi2	CP058312.1_447	CP058312.1_447	CP058312.1_447	1	Abi2__Abi_2
GCA_013389715.1_ASM1338971v1_genomic_AbiJ_2	AbiJ	AbiJ	CP058312.1_485	CP058312.1_485	CP058312.1_485	1	AbiJ__AbiJ
GCA_013389715.1_ASM1338971v1_genomic_Gabija_3	Gabija	Gabija	CP058312.1_493	CP058312.1_494	CP058312.1_493,CP058312.1_494	2	Gabija__GajB_2,Gabija__GajA
GCA_013389715.1_ASM1338971v1_genomic_RosmerTA_8	RosmerTA	RosmerTA	CP058312.1_170	CP058312.1_171	CP058312.1_170,CP058312.1_171	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013389715.1_ASM1338971v1_genomic_Dodola_7	Dodola	Dodola	CP058312.1_2256	CP058312.1_2257	CP058312.1_2256,CP058312.1_2257	2	Dodola__DolB,Dodola__DolA
GCA_013389715.1_ASM1338971v1_genomic_RM_Type_IV_13	RM	RM_Type_IV	CP058312.1_26	CP058312.1_26	CP058312.1_26	1	RM_Type_IV__Type_IV_REases
GCA_013389715.1_ASM1338971v1_genomic_RM_Type_IV_14	RM	RM_Type_IV	CP058312.1_67	CP058312.1_67	CP058312.1_67	1	RM_Type_IV__Type_IV_REases
GCA_013389715.1_ASM1338971v1_genomic_RM_Type_I_11	RM	RM_Type_I	CP058312.1_69	CP058312.1_71	CP058312.1_69,CP058312.1_70,CP058312.1_71	3	RM__Type_I_REases,RM__Type_I_S,RM__Type_I_MTases
GCA_013389715.1_ASM1338971v1_genomic_RM_Type_IV_15	RM	RM_Type_IV	CP058312.1_112	CP058312.1_113	CP058312.1_112,CP058312.1_113	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_013389715.1_ASM1338971v1_genomic_RM_Type_IIG_12	RM	RM_Type_IIG	CP058312.1_399	CP058312.1_399	CP058312.1_399	1	RM_Type_IIG__Type_IIG
GCA_013389715.1_ASM1338971v1_genomic_FS_Sma_5	FS_Sma	FS_Sma	CP058312.1_498	CP058312.1_498	CP058312.1_498	1	FS_Sma__Sma
GCA_013389715.1_ASM1338971v1_genomic_Avs_II_4	Avs	Avs_II	CP058312.1_961	CP058312.1_961	CP058312.1_961	1	Avs_II__Avs2A
GCA_013389715.1_ASM1338971v1_genomic_FS_Sma_6	FS_Sma	FS_Sma	CP058312.1_1701	CP058312.1_1701	CP058312.1_1701	1	FS_Sma__Sma
GCA_013389715.1_ASM1338971v1_genomic_CBASS_I_10	CBASS	CBASS_I	CP058312.1_72	CP058312.1_73	CP058312.1_72,CP058312.1_73	2	CBASS__Cyclase_new,CBASS__2TM_Gros
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013394425.1_ASM1339442v1_genomic_AbiJ_2	AbiJ	AbiJ	AP023034.1_45	AP023034.1_45	AP023034.1_45	1	AbiJ__AbiJ
GCA_013394425.1_ASM1339442v1_genomic_Abi2_1	Abi2	Abi2	AP023034.1_363	AP023034.1_363	AP023034.1_363	1	Abi2__Abi_2
GCA_013394425.1_ASM1339442v1_genomic_Dodola_5	Dodola	Dodola	AP023034.1_2120	AP023034.1_2121	AP023034.1_2120,AP023034.1_2121	2	Dodola__DolB,Dodola__DolA
GCA_013394425.1_ASM1339442v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	AP023034.1_386	AP023034.1_386	AP023034.1_386	1	FS_Sma__Sma
GCA_013394425.1_ASM1339442v1_genomic_Avs_II_3	Avs	Avs_II	AP023034.1_1736	AP023034.1_1736	AP023034.1_1736	1	Avs_II__Avs2A
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013414865.1_ASM1341486v1_genomic_Abi2_1	Abi2	Abi2	CP045474.1_382	CP045474.1_382	CP045474.1_382	1	Abi2__Abi_2
GCA_013414865.1_ASM1341486v1_genomic_AbiD_2	AbiD	AbiD	CP045474.1_404	CP045474.1_404	CP045474.1_404	1	AbiD__AbiD
GCA_013414865.1_ASM1341486v1_genomic_RM_Type_I_3	RM	RM_Type_I	CP045474.1_54	CP045474.1_57	CP045474.1_54,CP045474.1_56,CP045474.1_57	3	RM__Type_I_REases,RM__Type_I_S,RM__Type_I_MTases
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013415955.1_ASM1341595v1_genomic_AbiJ_3	AbiJ	AbiJ	CP045435.1_49	CP045435.1_49	CP045435.1_49	1	AbiJ__AbiJ
GCA_013415955.1_ASM1341595v1_genomic_Abi2_1	Abi2	Abi2	CP045435.1_412	CP045435.1_412	CP045435.1_412	1	Abi2__Abi_2
GCA_013415955.1_ASM1341595v1_genomic_AbiD_2	AbiD	AbiD	CP045435.1_434	CP045435.1_434	CP045435.1_434	1	AbiD__AbiD
GCA_013415955.1_ASM1341595v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP045435.1_1079	CP045435.1_1079	CP045435.1_1079	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013415975.1_ASM1341597v1_genomic_Abi2_1	Abi2	Abi2	CP045441.1_356	CP045441.1_356	CP045441.1_356	1	Abi2__Abi_2
GCA_013415975.1_ASM1341597v1_genomic_AbiD_2	AbiD	AbiD	CP045441.1_377	CP045441.1_377	CP045441.1_377	1	AbiD__AbiD
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013415995.1_ASM1341599v1_genomic_Abi2_1	Abi2	Abi2	CP045442.1_351	CP045442.1_351	CP045442.1_351	1	Abi2__Abi_2
GCA_013415995.1_ASM1341599v1_genomic_AbiD_2	AbiD	AbiD	CP045442.1_373	CP045442.1_373	CP045442.1_373	1	AbiD__AbiD
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013426235.1_ASM1342623v1_genomic_AbiJ_3	AbiJ	AbiJ	CP045439.1_53	CP045439.1_53	CP045439.1_53	1	AbiJ__AbiJ
GCA_013426235.1_ASM1342623v1_genomic_Abi2_1	Abi2	Abi2	CP045439.1_356	CP045439.1_356	CP045439.1_356	1	Abi2__Abi_2
GCA_013426235.1_ASM1342623v1_genomic_Abi2_2	Abi2	Abi2	CP045439.1_378	CP045439.1_378	CP045439.1_378	1	Abi2__Abi_2
GCA_013426235.1_ASM1342623v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP045439.1_1028	CP045439.1_1028	CP045439.1_1028	1	FS_Sma__Sma
GCA_013426235.1_ASM1342623v1_genomic_FS_Sma_5	FS_Sma	FS_Sma	CP045439.1_2027	CP045439.1_2027	CP045439.1_2027	1	FS_Sma__Sma
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013463155.1_ASM1346315v1_genomic_AbiD_1	AbiD	AbiD	CP040781.1_387	CP040781.1_387	CP040781.1_387	1	AbiD__AbiD
GCA_013463155.1_ASM1346315v1_genomic_Shedu_3	Shedu	Shedu	CP040781.1_1457	CP040781.1_1457	CP040781.1_1457	1	Shedu__SduA
GCA_013463155.1_ASM1346315v1_genomic_AbiD_2	AbiD	AbiD	CP040781.1_1779	CP040781.1_1779	CP040781.1_1779	1	AbiD__AbiD
GCA_013463155.1_ASM1346315v1_genomic_PD-T7-2_4	PD-T7-2	PD-T7-2	CP040781.1_1458	CP040781.1_1459	CP040781.1_1458,CP040781.1_1459	2	PD-T7-2__PD-T7-2_B,PD-T7-2__PD-T7-2_A
GCA_013463155.1_ASM1346315v1_genomic_RM_Type_I_6	RM	RM_Type_I	CP040781.1_38	CP040781.1_40	CP040781.1_38,CP040781.1_39,CP040781.1_40	3	RM__Type_I_REases,RM__Type_I_MTases,RM__Type_I_S
GCA_013463155.1_ASM1346315v1_genomic_SEFIR_5	SEFIR	SEFIR	CP040781.1_37	CP040781.1_37	CP040781.1_37	1	SEFIR__bSEFIR
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013467165.1_ASM1346716v1_genomic_RloC_3	RloC	RloC	CP059156.1_25	CP059156.1_25	CP059156.1_25	1	RloC__RloC
GCA_013467165.1_ASM1346716v1_genomic_AbiD_2	AbiD	AbiD	CP059156.1_322	CP059156.1_322	CP059156.1_322	1	AbiD__AbiD
GCA_013467165.1_ASM1346716v1_genomic_Abi2_1	Abi2	Abi2	CP059156.1_325	CP059156.1_325	CP059156.1_325	1	Abi2__Abi_2
GCA_013467165.1_ASM1346716v1_genomic_RosmerTA_6	RosmerTA	RosmerTA	CP059156.1_90	CP059156.1_91	CP059156.1_90,CP059156.1_91	2	RosmerTA__RmrT_2603008502,RosmerTA__RmrA_2603008502
GCA_013467165.1_ASM1346716v1_genomic_RM_Type_IV_7	RM	RM_Type_IV	CP059156.1_31	CP059156.1_32	CP059156.1_31,CP059156.1_32	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
GCA_013467165.1_ASM1346716v1_genomic_FS_Sma_4	FS_Sma	FS_Sma	CP059156.1_346	CP059156.1_346	CP059156.1_346	1	FS_Sma__Sma
GCA_013467165.1_ASM1346716v1_genomic_PD-Lambda-1_5	PD-Lambda-1	PD-Lambda-1	CP059156.1_1772	CP059156.1_1772	CP059156.1_1772	1	PD-Lambda-1__PD-Lambda-1
sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
GCA_013467405.1_ASM1346740v1_genomic_RloC_3	RloC	RloC	CP059155.1_48	CP059155.1_48	CP059155.1_48	1	RloC__RloC
GCA_013467405.1_ASM1346740v1_genomic_AbiD_2	AbiD	AbiD	CP059155.1_345	CP059155.1_345	CP059155.1_345	1	AbiD__AbiD
