query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank00032_coA_proteinbinders_0225_A,1t3c-assembly1_B,1.927,0.2692,1t3c,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1zkx-assembly1_B,1.809,0.2688,1zkx,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,5ygq-assembly1_B,2.817,0.2685,5ygq,B,Rhodopseudomonas palustris CGA009
rank00032_coA_proteinbinders_0225_A,1zn3-assembly1_B,2.33,0.2685,1zn3,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,7f65-assembly1_A,7.395,0.2683,7f65,A,Rhodococcus sp. MB1 'Bresler 1999'
rank00032_coA_proteinbinders_0225_A,1zl6-assembly1_B,1.698,0.268,1zl6,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1t3a-assembly1_B,3.001,0.2675,1t3a,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,4p08-assembly1_A,5.522,0.2674,4p08,A,Rhodococcus sp. MB1
rank00032_coA_proteinbinders_0225_A,9k48-assembly1_A,5.94,0.2672,9k48,A,Rhodococcus sp. MB1 'Bresler 1999'
rank00032_coA_proteinbinders_0225_A,7k7y-assembly1_A,4.978,0.2664,7k7y,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,7k7y-assembly4_B,4.117,0.2662,7k7y,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,3q3f-assembly1_A,9.373,0.2651,3q3f,A,Bacillus amyloliquefaciens
rank00032_coA_proteinbinders_0225_A,2y1d-assembly1_A,9.373,0.2641,2y1d,A,Mycobacterium tuberculosis H37Rv
rank00032_coA_proteinbinders_0225_A,2y1c-assembly1_A,8.798,0.2636,2y1c,A,Mycobacterium tuberculosis H37Rv
rank00032_coA_proteinbinders_0225_A,7k84-assembly1_A,3.197,0.2619,7k84,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,7k7y-assembly3_G,4.117,0.2618,7k7y,G,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,2imc-assembly1_A,6.412,0.2565,2imc,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,5v8r-assembly1_A,3.628,0.2537,5v8r,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1gut-assembly1_C,1.809,0.2513,1gut,C,Clostridium pasteurianum
rank00032_coA_proteinbinders_0225_A,7l6v-assembly1_A,6.019,0.2479,7l6v,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,7n18-assembly1_A,9.373,0.2474,7n18,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1zl5-assembly1_B,4.386,0.2471,1zl5,B,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,3i2h-assembly1_A,5.133,0.2442,3i2h,A,Rhodococcus sp. MB1 'Bresler 1999'
rank00032_coA_proteinbinders_0225_A,5i5h-assembly1_A,4.386,0.2421,5i5h,A,Escherichia coli K-12
rank00032_coA_proteinbinders_0225_A,1lqg-assembly1_C,9.373,0.2405,1lqg,C,Bacillus phage PBS2
rank00032_coA_proteinbinders_0225_A,7btl-assembly1_G,4.978,0.2368,7btl,G,Methanococcus voltae A3
rank00032_coA_proteinbinders_0225_A,6xcc-assembly1_A,6.019,0.2355,6xcc,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1zl5-assembly1_A,2.644,0.231,1zl5,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1zl6-assembly1_A,1.698,0.2263,1zl6,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,1zn3-assembly1_A,3.406,0.2241,1zn3,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,3fii-assembly1_A,9.985,0.2232,3fii,A,Clostridium botulinum
rank00032_coA_proteinbinders_0225_A,3d3x-assembly1_A,3.197,0.222,3d3x,A,Clostridium butyricum
rank00032_coA_proteinbinders_0225_A,7yry-assembly1_e,6.412,0.2194,7yry,E,Acinetobacter baumannii AB5075
rank00032_coA_proteinbinders_0225_A,1zkx-assembly1_A,3.628,0.2194,1zkx,A,Clostridium botulinum
rank00033_coA_proteinbinders_1046_A,4j9u-assembly2_E,0.4712,0.5613,4j9u,E,Vibrio parahaemolyticus RIMD 2210633
rank00033_coA_proteinbinders_1046_A,5ztb-assembly2_A,0.1258,0.5611,5ztb,A,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,5ztb-assembly3_C,0.1344,0.5585,5ztb,C,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,5ztb-assembly1_B,0.2601,0.5573,5ztb,B,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,4j9u-assembly2_H,0.5744,0.5507,4j9u,H,Vibrio parahaemolyticus RIMD 2210633
rank00033_coA_proteinbinders_1046_A,5gha-assembly2_C,0.1997,0.5506,5gha,C,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,5gha-assembly2_D,0.2601,0.5479,5gha,D,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,7pcs-assembly1_C,0.01625,0.5473,7pcs,C,Thauera aromatica
rank00033_coA_proteinbinders_1046_A,1vbk-assembly1_A,0.04673,0.5426,1vbk,A,Pyrococcus horikoshii OT3
rank00033_coA_proteinbinders_1046_A,4fgs-assembly1_C,0.187,0.5426,4fgs,C,Rhizobium etli CFN 42
rank00033_coA_proteinbinders_1046_A,6a41-assembly1_A,0.5744,0.5361,6a41,A,Rhodospirillaceae
rank00033_coA_proteinbinders_1046_A,5i6d-assembly2_D,0.1534,0.5248,5i6d,D,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,1uls-assembly2_F,0.06945,0.5247,1uls,F,Thermus thermophilus
rank00033_coA_proteinbinders_1046_A,3edm-assembly1_A,0.1997,0.5232,3edm,A,Agrobacterium fabrum str. C58
rank00033_coA_proteinbinders_1046_A,3a28-assembly1_A,0.02944,0.5231,3a28,A,Corynebacterium glutamicum
rank00033_coA_proteinbinders_1046_A,3edm-assembly1_B,0.07419,0.5214,3edm,B,Agrobacterium fabrum str. C58
rank00033_coA_proteinbinders_1046_A,1kjq-assembly1_B,0.3171,0.5211,1kjq,B,Escherichia coli
rank00033_coA_proteinbinders_1046_A,2ahr-assembly1_E,0.07925,0.5159,2ahr,E,Streptococcus pyogenes M1 GAS
rank00033_coA_proteinbinders_1046_A,3x2f-assembly1_A,0.187,0.5135,3x2f,A,Thermotoga maritima MSB8
rank00033_coA_proteinbinders_1046_A,2dwc-assembly1_B,0.1638,0.5132,2dwc,B,Pyrococcus horikoshii OT3
rank00033_coA_proteinbinders_1046_A,2dwc-assembly1_A,0.1258,0.5114,2dwc,A,Pyrococcus horikoshii OT3
rank00033_coA_proteinbinders_1046_A,2czg-assembly1_A,0.1534,0.5099,2czg,A,Pyrococcus horikoshii OT3
rank00033_coA_proteinbinders_1046_A,5j63-assembly3_C,0.01248,0.5086,5j63,C,Escherichia coli H736
rank00033_coA_proteinbinders_1046_A,8b71-assembly1_A,2.801,0.5085,8b71,A,Bacillus subtilis
rank00033_coA_proteinbinders_1046_A,5i7r-assembly1_A,0.4411,0.5083,5i7r,A,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,5idw-assembly1_B,0.1997,0.5078,5idw,B,Burkholderia vietnamiensis G4
rank00033_coA_proteinbinders_1046_A,7k3p-assembly1_B,0.2279,0.5065,7k3p,B,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
rank00033_coA_proteinbinders_1046_A,4pcv-assembly1_A,0.07419,0.5064,4pcv,A,Escherichia coli P0299438.9
rank00033_coA_proteinbinders_1046_A,3hn7-assembly1_A,1.041,0.5053,3hn7,A,Psychrobacter arcticus 273-4
rank00033_coA_proteinbinders_1046_A,5guy-assembly2_B,0.5033,0.5051,5guy,B,Escherichia coli CFT073
rank00033_coA_proteinbinders_1046_A,5j63-assembly4_D,0.01854,0.5043,5j63,D,Escherichia coli H736
rank00033_coA_proteinbinders_1046_A,4buc-assembly2_B,0.06945,0.5043,4buc,B,Thermotoga maritima
rank00033_coA_proteinbinders_1046_A,5gha-assembly1_B,0.2435,0.5021,5gha,B,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,6to4-assembly2_B,0.1534,0.5018,6to4,B,Myxococcus stipitatus DSM 14675
rank00033_coA_proteinbinders_1046_A,4kwt-assembly1_C,1.041,0.5018,4kwt,C,Vibrio vulnificus CMCP6
rank00033_coA_proteinbinders_1046_A,5gha-assembly1_A,0.187,0.5013,5gha,A,Thermus thermophilus HB27
rank00033_coA_proteinbinders_1046_A,1kjq-assembly1_A,0.1178,0.5007,1kjq,A,Escherichia coli
rank00033_coA_proteinbinders_1046_A,1kj8-assembly1_A,0.2134,0.4987,1kj8,A,Escherichia coli
rank00033_coA_proteinbinders_1046_A,4pcv-assembly1_B,0.1102,0.4971,4pcv,B,Escherichia coli P0299438.9
rank00033_coA_proteinbinders_1046_A,7ji4-assembly1_A,0.01854,0.4963,7ji4,A,Staphylococcus aureus subsp. aureus MRSA252
rank00033_coA_proteinbinders_1046_A,1nah-assembly1_A,0.02756,0.4962,1nah,A,Escherichia coli
rank00033_coA_proteinbinders_1046_A,8a30-assembly1_A,0.5744,0.4957,8a30,A,Chloroflexus aurantiacus J-10-fl
rank00033_coA_proteinbinders_1046_A,5gy7-assembly1_B,0.03588,0.4953,5gy7,B,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,7ys8-assembly1_B,0.2968,0.4937,7ys8,B,Mycobacterium tuberculosis H37Rv
rank00033_coA_proteinbinders_1046_A,1s6y-assembly1_A,0.05697,0.493,1s6y,A,Geobacillus stearothermophilus
rank00033_coA_proteinbinders_1046_A,7pct-assembly1_A,4.956,0.4926,7pct,A,Burkholderia thailandensis E264
rank00033_coA_proteinbinders_1046_A,5zw4-assembly1_A,6.187,0.491,5zw4,A,Bacillus subtilis subsp. subtilis str. 168
rank00033_coA_proteinbinders_1046_A,3edm-assembly1_C,0.1344,0.4902,3edm,C,Agrobacterium fabrum str. C58
rank00033_coA_proteinbinders_1046_A,3ucx-assembly1_A,0.01168,0.489,3ucx,A,Mycolicibacterium smegmatis MC2 155
rank00033_coA_proteinbinders_1046_A,3orr-assembly1_B,0.4129,0.4888,3orr,B,Staphylococcus aureus subsp. aureus str. Newman
rank00033_coA_proteinbinders_1046_A,1rvg-assembly2_D,0.2778,0.4888,1rvg,D,Thermus aquaticus
rank00033_coA_proteinbinders_1046_A,1rv8-assembly1_A,0.3865,0.4886,1rv8,A,Thermus aquaticus
rank00033_coA_proteinbinders_1046_A,3cgc-assembly1_B,3.897,0.4886,3cgc,B,Bacillus anthracis str. Ames
rank00033_coA_proteinbinders_1046_A,4j9u-assembly2_G,0.3387,0.4885,4j9u,G,Vibrio parahaemolyticus RIMD 2210633
rank00033_coA_proteinbinders_1046_A,3ksu-assembly1_B,0.1032,0.4884,3ksu,B,Oenococcus oeni PSU-1
rank00033_coA_proteinbinders_1046_A,1rvg-assembly1_A,0.187,0.4873,1rvg,A,Thermus aquaticus
rank00033_coA_proteinbinders_1046_A,6jit-assembly2_B,0.1102,0.4872,6jit,B,Stackebrandtia nassauensis DSM 44728
rank00033_coA_proteinbinders_1046_A,5c3m-assembly1_C,0.1258,0.4869,5c3m,C,Geobacillus stearothermophilus
rank00033_coA_proteinbinders_1046_A,1kj8-assembly1_B,0.3171,0.4866,1kj8,B,Escherichia coli
rank00033_coA_proteinbinders_1046_A,8bci-assembly2_C,0.1344,0.486,8bci,C,Pseudomonas aeruginosa PAO1
rank00033_coA_proteinbinders_1046_A,3nt6-assembly1_B,0.09044,0.4845,3nt6,B,Shewanella loihica PV-4
rank00033_coA_proteinbinders_1046_A,3dtt-assembly1_B,1.268,0.4842,3dtt,B,Arthrobacter sp. FB24
rank00033_coA_proteinbinders_1046_A,2z95-assembly1_D,0.2279,0.4831,2z95,D,Aquifex aeolicus VF5
rank00033_coA_proteinbinders_1046_A,8ewa-assembly1_A,1.546,0.4826,8ewa,A,Pseudomonas aeruginosa
rank00033_coA_proteinbinders_1046_A,3pef-assembly2_G,0.06086,0.4825,3pef,G,Geobacter metallireducens
rank00033_coA_proteinbinders_1046_A,7xpm-assembly1_A,0.3618,0.4807,7xpm,A,Escherichia coli
rank00033_coA_proteinbinders_1046_A,6xeq-assembly1_C,1.546,0.4796,6xeq,C,Gluconobacter oxydans
rank00033_coA_proteinbinders_1046_A,6xeq-assembly1_A,3.415,0.4795,6xeq,A,Gluconobacter oxydans
rank00033_coA_proteinbinders_1046_A,6k0g-assembly1_A,0.01424,0.4794,6k0g,A,Bifidobacterium longum subsp. longum JCM 1217
rank00033_coA_proteinbinders_1046_A,7kn1-assembly2_B,0.03588,0.4794,7kn1,B,Stenotrophomonas maltophilia K279a
rank00033_coA_proteinbinders_1046_A,6oz7-assembly2_H,0.02944,0.4793,6oz7,H,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,6oz7-assembly2_G,0.01736,0.4782,6oz7,G,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,6oz7-assembly2_E,0.0226,0.478,6oz7,E,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,6p7d-assembly1_A,0.3865,0.4779,6p7d,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,3ax6-assembly2_C,0.1178,0.4777,3ax6,C,Thermotoga maritima MSB8
rank00033_coA_proteinbinders_1046_A,3ict-assembly1_A,0.1258,0.4773,3ict,A,Bacillus anthracis str. Ames
rank00033_coA_proteinbinders_1046_A,5wul-assembly1_A,0.01625,0.4762,5wul,A,Serratia marcescens
rank00033_coA_proteinbinders_1046_A,3inn-assembly1_D,1.112,0.4748,3inn,D,Brucella melitensis
rank00033_coA_proteinbinders_1046_A,8rs5-assembly1_A,0.3171,0.4745,8rs5,A,Methanopyrus kandleri
rank00033_coA_proteinbinders_1046_A,4ffm-assembly1_A,0.5377,0.4727,4ffm,A,Methanosarcina barkeri str. Fusaro
rank00033_coA_proteinbinders_1046_A,3ab1-assembly1_B,0.8536,0.4724,3ab1,B,Chlorobaculum tepidum
rank00033_coA_proteinbinders_1046_A,1nff-assembly1_A,0.06945,0.4723,1nff,A,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,8bci-assembly2_D,0.05333,0.4712,8bci,D,Pseudomonas aeruginosa PAO1
rank00033_coA_proteinbinders_1046_A,2q1w-assembly1_B,0.748,0.471,2q1w,B,Bordetella bronchiseptica
rank00033_coA_proteinbinders_1046_A,6wja-assembly1_B,0.07419,0.4707,6wja,B,Pseudomonas protegens Pf-5
rank00033_coA_proteinbinders_1046_A,4d3s-assembly3_H,0.799,0.4698,4d3s,H,Nocardiopsis halophila
rank00033_coA_proteinbinders_1046_A,7us5-assembly1_C,0.3171,0.4697,7us5,C,Campylobacter jejuni
rank00033_coA_proteinbinders_1046_A,7r3a-assembly4_G,0.8536,0.4687,7r3a,G,Methanococcus maripaludis
rank00033_coA_proteinbinders_1046_A,4ffp-assembly1_A,0.1102,0.4686,4ffp,A,Methanosarcina barkeri str. Fusaro
rank00033_coA_proteinbinders_1046_A,1obb-assembly1_B,0.1344,0.4685,1obb,B,Thermotoga maritima MSB8
rank00033_coA_proteinbinders_1046_A,6pqz-assembly1_A,0.9118,0.4678,6pqz,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,4zgw-assembly1_A,0.007358,0.4677,4zgw,A,Serratia marcescens
rank00033_coA_proteinbinders_1046_A,6grl-assembly1_A,0.1102,0.4675,6grl,A,Saccharomonospora xinjiangensis XJ-54
rank00033_coA_proteinbinders_1046_A,4ffr-assembly1_A,0.08466,0.4674,4ffr,A,Methanosarcina barkeri str. Fusaro
rank00033_coA_proteinbinders_1046_A,9jxu-assembly1_A,0.2778,0.4674,9jxu,A,Limosilactobacillus reuteri
rank00033_coA_proteinbinders_1046_A,6pr3-assembly1_B,1.187,0.4673,6pr3,B,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,1yqz-assembly1_B,0.1344,0.4672,1yqz,B,Staphylococcus aureus
rank00033_coA_proteinbinders_1046_A,3me8-assembly1_A,1.652,0.4672,3me8,A,Aquifex aeolicus
rank00033_coA_proteinbinders_1046_A,6pr4-assembly1_A,1.652,0.467,6pr4,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,6oz7-assembly1_D,0.04375,0.4668,6oz7,D,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,4eqr-assembly1_B,0.09661,0.4668,4eqr,B,Staphylococcus aureus subsp. aureus USA300
rank00033_coA_proteinbinders_1046_A,6pr2-assembly1_B,0.4411,0.4664,6pr2,B,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,2bhs-assembly2_C,0.5377,0.4656,2bhs,C,Escherichia coli
rank00033_coA_proteinbinders_1046_A,3rag-assembly2_B,0.07925,0.4651,3rag,B,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446
rank00033_coA_proteinbinders_1046_A,3dhn-assembly1_A,0.2435,0.4647,3dhn,A,Bacteroides thetaiotaomicron
rank00033_coA_proteinbinders_1046_A,2a4k-assembly1_A,0.4411,0.4642,2a4k,A,Thermus thermophilus
rank00033_coA_proteinbinders_1046_A,1up6-assembly1_A,2.806,0.4639,1up6,A,Thermotoga maritima MSB8
rank00033_coA_proteinbinders_1046_A,1rqx-assembly1_B,0.07925,0.4638,1rqx,B,Pseudomonas sp. ACP
rank00033_coA_proteinbinders_1046_A,5kwe-assembly1_B,0.9741,0.4637,5kwe,B,Agrobacterium tumefaciens
rank00033_coA_proteinbinders_1046_A,7wnw-assembly1_B,0.3387,0.4635,7wnw,B,Actinoalloteichus hymeniacidonis
rank00033_coA_proteinbinders_1046_A,5i6d-assembly1_A,0.187,0.4634,5i6d,A,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,7z94-assembly1_A,0.8536,0.4634,7z94,A,Variovorax paradoxus EPS
rank00033_coA_proteinbinders_1046_A,8egn-assembly1_A,0.748,0.4633,8egn,A,Pseudomonas aeruginosa PAO1
rank00033_coA_proteinbinders_1046_A,6pr2-assembly1_A,0.6136,0.4633,6pr2,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,8oh5-assembly1_C,0.1344,0.4629,8oh5,C,Sporomusa ovata DSM 2662
rank00033_coA_proteinbinders_1046_A,5u4q-assembly1_B,0.3171,0.4629,5u4q,B,Klebsiella pneumoniae
rank00033_coA_proteinbinders_1046_A,6pr3-assembly1_A,0.748,0.4622,6pr3,A,Salmonella enterica subsp. enterica serovar Typhimurium
rank00033_coA_proteinbinders_1046_A,3oc4-assembly1_B,0.799,0.4606,3oc4,B,Enterococcus faecalis
rank00033_coA_proteinbinders_1046_A,4dml-assembly2_B,0.0258,0.4579,4dml,B,Synechococcus elongatus PCC 7942 = FACHB-805
rank00033_coA_proteinbinders_1046_A,4ocg-assembly1_A,0.2601,0.4572,4ocg,A,Shewanella loihica PV-4
rank00033_coA_proteinbinders_1046_A,2zu7-assembly1_A,4.163,0.4566,2zu7,A,Pyrococcus horikoshii
rank00033_coA_proteinbinders_1046_A,8azf-assembly1_A,0.6555,0.4565,8azf,A,Pseudomonas aeruginosa PAO1
rank00033_coA_proteinbinders_1046_A,2a4k-assembly1_B,0.5033,0.4563,2a4k,B,Thermus thermophilus
rank00033_coA_proteinbinders_1046_A,8tba-assembly1_B,4.751,0.455,8tba,B,Helicobacter pylori
rank00033_coA_proteinbinders_1046_A,5ucr-assembly1_A,1.112,0.4547,5ucr,A,Neisseria gonorrhoeae NCCP11945
rank00033_coA_proteinbinders_1046_A,1kj9-assembly1_B,0.09044,0.4538,1kj9,B,Escherichia coli
rank00033_coA_proteinbinders_1046_A,7wxe-assembly1_A,2.801,0.4538,7wxe,A,Paenibacillus mucilaginosus
rank00033_coA_proteinbinders_1046_A,6de6-assembly1_B,0.3618,0.4534,6de6,B,Rhizobium sp. 4-9
rank00033_coA_proteinbinders_1046_A,4m71-assembly1_B,3.197,0.4531,4m71,B,Streptomyces hygroscopicus
rank00033_coA_proteinbinders_1046_A,5mh4-assembly1_A,1.448,0.4528,5mh4,A,Lactococcus cremoris
rank00033_coA_proteinbinders_1046_A,5i7o-assembly2_C,0.3865,0.4525,5i7o,C,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,7qy3-assembly1_D,0.01625,0.452,7qy3,D,Ilumatobacter coccineus YM16-304
rank00033_coA_proteinbinders_1046_A,5dbh-assembly1_X,0.1102,0.4515,5dbh,X,Haemophilus influenzae Rd KW20
rank00033_coA_proteinbinders_1046_A,8gqr-assembly1_A,0.6136,0.4513,8gqr,A,Duganella sp. ZLP-XI
rank00033_coA_proteinbinders_1046_A,8pru-assembly1_A,3.729,0.4506,8pru,A,Thermus
rank00033_coA_proteinbinders_1046_A,8hs6-assembly5_I,0.3387,0.4505,8hs6,I,Brucella melitensis bv. 1 str. 16M
rank00033_coA_proteinbinders_1046_A,4d3d-assembly1_B,0.187,0.4503,4d3d,B,Bacillus cereus
rank00033_coA_proteinbinders_1046_A,5gvw-assembly1_D,0.4129,0.4501,5gvw,D,Streptococcus pneumoniae
rank00033_coA_proteinbinders_1046_A,8szz-assembly1_J,4.004,0.4499,8szz,J,Thermotoga maritima
rank00033_coA_proteinbinders_1046_A,2czg-assembly1_B,0.1102,0.4498,2czg,B,Pyrococcus horikoshii OT3
rank00033_coA_proteinbinders_1046_A,1kh2-assembly1_D,0.1534,0.4494,1kh2,D,Thermus thermophilus
rank00033_coA_proteinbinders_1046_A,1kjj-assembly1_B,0.2279,0.4488,1kjj,B,Escherichia coli
rank00033_coA_proteinbinders_1046_A,2nwq-assembly1_A,0.09044,0.4479,2nwq,A,Pseudomonas aeruginosa
rank00033_coA_proteinbinders_1046_A,1vmd-assembly1_A,1.885,0.4473,1vmd,A,Thermotoga maritima
rank00033_coA_proteinbinders_1046_A,5xa2-assembly1_B,0.1436,0.4468,5xa2,B,Planctopirus limnophila DSM 3776
rank00033_coA_proteinbinders_1046_A,7by8-assembly1_B,0.6555,0.4466,7by8,B,Geobacillus stearothermophilus
rank00033_coA_proteinbinders_1046_A,1ps9-assembly1_A,0.04673,0.4461,1ps9,A,Escherichia coli
rank00033_coA_proteinbinders_1046_A,3h7a-assembly1_D,0.09661,0.4458,3h7a,D,Rhodopseudomonas palustris
rank00033_coA_proteinbinders_1046_A,7tmd-assembly1_B,2.151,0.4452,7tmd,B,Klebsiella pneumoniae subsp. pneumoniae HS11286
rank00033_coA_proteinbinders_1046_A,4hnv-assembly1_A,0.9118,0.4451,4hnv,A,Staphylococcus aureus
rank00033_coA_proteinbinders_1046_A,4d3s-assembly4_B,0.2134,0.4446,4d3s,B,Nocardiopsis halophila
rank00033_coA_proteinbinders_1046_A,2d4a-assembly1_B,0.8536,0.4443,2d4a,B,Aeropyrum pernix
rank00033_coA_proteinbinders_1046_A,6ofu-assembly1_B,0.2435,0.4436,6ofu,B,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,1kji-assembly1_B,0.187,0.4434,1kji,B,Escherichia coli
rank00033_coA_proteinbinders_1046_A,6vo6-assembly1_D,0.09044,0.4424,6vo6,D,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
rank00033_coA_proteinbinders_1046_A,2ehd-assembly1_A,0.09661,0.4419,2ehd,A,Thermus thermophilus HB8
rank00033_coA_proteinbinders_1046_A,6tnm-assembly1_A,2.455,0.4419,6tnm,A,Escherichia coli K-12
rank00033_coA_proteinbinders_1046_A,7qy3-assembly3_G,0.07419,0.4412,7qy3,G,Ilumatobacter coccineus YM16-304
rank00033_coA_proteinbinders_1046_A,4trr-assembly2_E,0.05697,0.4409,4trr,E,Burkholderia cenocepacia J2315
rank00033_coA_proteinbinders_1046_A,6s3k-assembly1_B,1.546,0.4407,6s3k,B,Bacillus subtilis
rank00033_coA_proteinbinders_1046_A,4m6x-assembly1_B,2.455,0.4407,4m6x,B,Streptomyces hygroscopicus
rank00033_coA_proteinbinders_1046_A,7km2-assembly1_L,0.1178,0.4405,7km2,L,Chlamydia trachomatis D/UW-3/CX
rank00033_coA_proteinbinders_1046_A,2q3d-assembly1_A,0.08466,0.4405,2q3d,A,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,4h4x-assembly1_A,1.652,0.44,4h4x,A,Acidovorax sp. KKS102
rank00033_coA_proteinbinders_1046_A,7ysk-assembly1_B,0.05333,0.4399,7ysk,B,Pectobacterium atrosepticum SCRI1043
rank00033_coA_proteinbinders_1046_A,4oo3-assembly1_A,0.3865,0.4399,4oo3,A,Parabacteroides merdae ATCC 43184
rank00033_coA_proteinbinders_1046_A,6l2r-assembly1_B,1.378,0.4399,6l2r,B,Streptococcus pneumoniae D39
rank00033_coA_proteinbinders_1046_A,7ysl-assembly1_B,0.09661,0.4398,7ysl,B,Pectobacterium atrosepticum SCRI1043
rank00033_coA_proteinbinders_1046_A,6f2c-assembly2_G,0.3387,0.4398,6f2c,G,Bacillus subtilis subsp. subtilis str. 168
rank00033_coA_proteinbinders_1046_A,4tsk-assembly1_A,2.806,0.4398,4tsk,A,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446
rank00033_coA_proteinbinders_1046_A,4d3s-assembly2_F,0.08466,0.4395,4d3s,F,Nocardiopsis halophila
rank00033_coA_proteinbinders_1046_A,1guz-assembly1_B,0.3865,0.4392,1guz,B,Prosthecochloris vibrioformis
rank00033_coA_proteinbinders_1046_A,2vpq-assembly1_A,0.09661,0.4391,2vpq,A,Staphylococcus aureus
rank00033_coA_proteinbinders_1046_A,7y8o-assembly1_B,0.2601,0.439,7y8o,B,Streptomyces clavuligerus
rank00033_coA_proteinbinders_1046_A,8rdi-assembly1_A,0.03588,0.4388,8rdi,A,Pyrococcus horikoshii
rank00033_coA_proteinbinders_1046_A,6l2s-assembly1_B,5.321,0.4388,6l2s,B,Streptococcus pneumoniae D39
rank00033_coA_proteinbinders_1046_A,5tii-assembly2_G,0.04992,0.4387,5tii,G,uncultured bacterium
rank00033_coA_proteinbinders_1046_A,8r4z-assembly1_A,6.187,0.4387,8r4z,A,Pseudomonas syringae
rank00033_coA_proteinbinders_1046_A,6vo6-assembly1_C,0.2601,0.4386,6vo6,C,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
rank00033_coA_proteinbinders_1046_A,4kib-assembly1_A,2.993,0.4377,4kib,A,Streptomyces hygroscopicus
rank00033_coA_proteinbinders_1046_A,2z04-assembly1_B,0.2134,0.4371,2z04,B,Aquifex aeolicus
rank00033_coA_proteinbinders_1046_A,8cp3-assembly1_B,0.02415,0.437,8cp3,B,Methanococcus maripaludis S2
rank00033_coA_proteinbinders_1046_A,1j85-assembly1_A,0.1178,0.4369,1j85,A,Haemophilus influenzae Rd KW20
rank00033_coA_proteinbinders_1046_A,4ypo-assembly1_B,7.593,0.4368,4ypo,B,Mycobacterium tuberculosis
rank00033_coA_proteinbinders_1046_A,2z04-assembly1_A,0.3618,0.4366,2z04,A,Aquifex aeolicus
rank00033_coA_proteinbinders_1046_A,3zn2-assembly1_A,2.014,0.4365,3zn2,A,Agrobacterium tumefaciens
rank00033_coA_proteinbinders_1046_A,4nz3-assembly1_B,0.5377,0.4364,4nz3,B,Vibrio cholerae O1 str. NHCC-010F
rank00033_coA_proteinbinders_1046_A,3u5r-assembly1_E,0.187,0.4357,3u5r,E,Sinorhizobium meliloti 1021
